Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_1,embed1_part_1_i,1,64,2097152,65536
node_2,embed1_part_2_i,1,64,2097152,65536
node_3,embed1_part_3_i,1,64,2097152,65536
node_4,embed1_part_4_i,1,64,2097152,65536
node_5,embed1_part_5_i,1,64,2097152,65536
node_6,embed1_part_6_i,1,64,2097152,65536
node_7,embed1_part_7_i,1,64,2097152,65536
node_8,embed1_part_8_i,1,64,2097152,65536
node_9,embed1_part_9_i,1,64,2097152,65536
node_10,embed1_part_10_i,1,64,2097152,65536
node_11,embed1_part_11_i,1,64,2097152,65536
node_12,embed1_part_12_i,1,64,2097152,65536
node_13,embed1_part_13_i,1,64,2097152,65536
node_14,embed1_part_14_i,1,64,2097152,65536
node_15,embed1_part_15_i,1,64,2097152,65536
node_16,embed1_part_16_i,1,64,2097152,65536
node_17,embed1_part_17_i,1,64,2097152,65536
node_18,embed1_part_18_i,1,64,2097152,65536
node_19,embed1_part_19_i,1,64,2097152,65536
node_20,embed1_part_20_i,1,64,2097152,65536
node_21,embed1_part_21_i,1,64,2097152,65536
node_22,embed1_part_22_i,1,64,2097152,65536
node_23,embed1_part_23_i,1,64,2097152,65536
node_24,embed1_part_24_i,1,64,2097152,65536
node_25,embed1_part_25_i,1,64,450432,14076
node_25,act_1_part_1_o,2,131072,731648,46825472
node_25,proj_1_part_1_i,3,182912,65536,5853184
node_26,act_1_part_2_o,1,131072,931840,59637760
node_26,proj_1_part_2_i,2,232960,65536,7454720
node_27,act_1_part_3_o,1,131072,433664,27754496
node_27,proj_1_part_3_i,2,108416,65536,3469312
node_25_dummy,conv_part_1,1,64,5853184,182912
node_26_dummy,conv_part_2,1,64,7454720,232960
node_27_dummy,conv_part_3,1,64,3469312,108416
