resnet50_16_1_rram_mem_4_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_b_part_3_o, 6.9525e-06,8.80175e-06,1.575425e-05,2.7053568e-05,0.0001047969792,4.9945761792e-05,3.06408576050558e-05,4.7556608000011e-05,232210,0,0.000259993774597067
conv5_1_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
conv5_2_a_part_1_i, 2.6112e-05,5.3502e-05,7.9614e-05,0.0001016070144,0.00039359348736,0.000252400582656,0.000101524764187407,0.00017173626880006,838556,0,0.00102086211740347
Total,6.58325e-05,0.00033037275,0.00039620525,0.000256167424,0.0009923117056,0.001256091088896,0.000638560842389594,0.00108232232960033,5273017,6272,0.00422545339048592
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_6, 16.6157566059511,83.3842433940489,100,29.5466311949172,29.7267765803364,40.7265922247464,100,1,1,1,0.00422545339048592
resnet50_16_1_rram_mem_4_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_b_part_3_o, 6.9525e-06,8.80175e-06,1.575425e-05,2.7053568e-05,0.0001047969792,4.9945761792e-05,3.06408576050558e-05,4.7556608000011e-05,232210,0,0.000259993774597067
conv5_1_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
conv5_2_a_part_1_i, 2.6112e-05,5.3502e-05,7.9614e-05,0.0001016070144,0.00039359348736,0.000252400582656,0.000101524764187407,0.00017173626880006,838556,0,0.00102086211740347
Total,6.58325e-05,0.00033037275,0.00039620525,0.000256167424,0.0009923117056,0.001256091088896,0.000638560842389594,0.00108232232960033,5273017,6272,0.00422545339048592
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_6, 16.6157566059511,83.3842433940489,100,29.5466311949172,29.7267765803364,40.7265922247464,100,1,1,1,0.00422545339048592
