vgg_net_16_1_rram_mem_128_node_3
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc2_part_2_o, 5.12e-07,1.037e-06,1.549e-06,1.9922944e-06,7.71751936e-06,4.910800896e-06,8.29655040532426e-07,1.41783040000116e-06,6923,0,1.68681000965336e-05
fc3, 2.048e-06,4.127e-06,6.175e-06,7.9691776e-06,3.087007744e-05,1.95766272e-05,3.13182028821211e-05,5.32805632000046e-05,260159,0,0.000143014648322126
Total,2.56e-06,5.164e-06,7.724e-06,9.961472e-06,3.85875968e-05,2.4487428096e-05,3.21478579226535e-05,5.46983936000058e-05,267082,0,0.000159882748418659
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_128_node_3, 33.1434489901605,66.8565510098395,100,30.3654204597937,15.3158663696966,54.3187131705098,100,1,1,1,0.000159882748418659
vgg_net_16_1_rram_mem_128_node_3
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc2_part_2_o, 5.12e-07,1.037e-06,1.549e-06,1.9922944e-06,7.71751936e-06,4.910800896e-06,8.29655040532426e-07,1.41783040000116e-06,6923,0,1.68681000965336e-05
fc3, 2.048e-06,4.127e-06,6.175e-06,7.9691776e-06,3.087007744e-05,1.95766272e-05,3.13182028821211e-05,5.32805632000046e-05,260159,0,0.000143014648322126
Total,2.56e-06,5.164e-06,7.724e-06,9.961472e-06,3.85875968e-05,2.4487428096e-05,3.21478579226535e-05,5.46983936000058e-05,267082,0,0.000159882748418659
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_128_node_3, 33.1434489901605,66.8565510098395,100,30.3654204597937,15.3158663696966,54.3187131705098,100,1,1,1,0.000159882748418659
