resnet50_16_1_rram_mem_2_node_17
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_a_part_2_i, 1.5488e-05,8.345e-06,2.3833e-05,6.02669056e-05,0.00023345496064,7.5557855232e-05,6.05018137666251e-05,0.000101904179200014,497579,0,0.000531685714438639
conv5_3_b_part_1_o, 1.738125e-05,5.4411375e-05,7.1792625e-05,6.763392e-05,0.000261992448,0.000227604446208,7.11674496259839e-05,0.000116493312000057,568815,0,0.000744891575834041
Total,3.286925e-05,6.2756375e-05,9.5625625e-05,0.0001279008256,0.00049544740864,0.00030316230144,0.000131669263392609,0.000218397491200071,1066394,0,0.00127657729027268
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_17, 34.3728472362926,65.6271527637074,100,48.8296508946083,23.7480569135962,27.4222921917955,100,1,1,1,0.00127657729027268
resnet50_16_1_rram_mem_2_node_17
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_a_part_2_i, 1.5488e-05,8.345e-06,2.3833e-05,6.02669056e-05,0.00023345496064,7.5557855232e-05,6.05018137666251e-05,0.000101904179200014,497579,0,0.000531685714438639
conv5_3_b_part_1_o, 1.738125e-05,5.4411375e-05,7.1792625e-05,6.763392e-05,0.000261992448,0.000227604446208,7.11674496259839e-05,0.000116493312000057,568815,0,0.000744891575834041
Total,3.286925e-05,6.2756375e-05,9.5625625e-05,0.0001279008256,0.00049544740864,0.00030316230144,0.000131669263392609,0.000218397491200071,1066394,0,0.00127657729027268
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_17, 34.3728472362926,65.6271527637074,100,48.8296508946083,23.7480569135962,27.4222921917955,100,1,1,1,0.00127657729027268
