resnet50_16_1_rram_mem_1_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_b_part_2_o, 5.184e-05,5.1934e-05,0.000103774,0.000201719808,0.0007813988352,0.000328995127296,5.36154342720584e-05,8.91598848000701e-05,435351,0,0.00145488908956813
conv4_1_c_part_1_o, 1.4336e-05,2.06e-06,1.6396e-05,5.57842432e-05,0.00021609054208,5.1980304384e-05,1.51218406437999e-05,2.46503424000083e-05,120363,0,0.000363627272707808
Total,6.6176e-05,5.3994e-05,0.00012017,0.0002575040512,0.00099748937728,0.00038097543168,6.87372749158583e-05,0.000113810227200078,555714,0,0.00181851636227594
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_4, 55.0686527419489,44.9313472580511,100,69.0119404209997,20.9497939959801,10.0382655830202,100,1,1,1,0.00181851636227594
resnet50_16_1_rram_mem_1_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_b_part_2_o, 5.184e-05,5.1934e-05,0.000103774,0.000201719808,0.0007813988352,0.000328995127296,5.36154342720584e-05,8.91598848000701e-05,435351,0,0.00145488908956813
conv4_1_c_part_1_o, 1.4336e-05,2.06e-06,1.6396e-05,5.57842432e-05,0.00021609054208,5.1980304384e-05,1.51218406437999e-05,2.46503424000083e-05,120363,0,0.000363627272707808
Total,6.6176e-05,5.3994e-05,0.00012017,0.0002575040512,0.00099748937728,0.00038097543168,6.87372749158583e-05,0.000113810227200078,555714,0,0.00181851636227594
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_4, 55.0686527419489,44.9313472580511,100,69.0119404209997,20.9497939959801,10.0382655830202,100,1,1,1,0.00181851636227594
