resnet50_16_1_rram_mem_2_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_2_c_part_2_o, 2.7648e-05,3.86e-06,3.1508e-05,0.0001075838976,0.00041674604544,9.9889938432e-05,2.86150067272818e-05,4.66253824000159e-05,227663,0,0.000699460270599298
conv4_3_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_3_b_part_1_o, 7.488e-05,5.522e-05,0.0001301,0.000291373056,0.0011286872064,0.0004124565504,7.29443763581552e-05,0.000121890201600083,595167,0,0.00202735139075824
Total,0.000135296,6.3588e-05,0.000198884,0.0005264637952,0.00203935449088,0.000630522740736,0.00013535550213404,0.000225413734400118,1100653,0,0.00355711026335016
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_4, 68.027593974377,31.972406025623,100,72.1320987014741,17.7257013152626,10.1421999832633,100,1,1,1,0.00355711026335016
resnet50_16_1_rram_mem_2_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_2_c_part_2_o, 2.7648e-05,3.86e-06,3.1508e-05,0.0001075838976,0.00041674604544,9.9889938432e-05,2.86150067272818e-05,4.66253824000159e-05,227663,0,0.000699460270599298
conv4_3_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_3_b_part_1_o, 7.488e-05,5.522e-05,0.0001301,0.000291373056,0.0011286872064,0.0004124565504,7.29443763581552e-05,0.000121890201600083,595167,0,0.00202735139075824
Total,0.000135296,6.3588e-05,0.000198884,0.0005264637952,0.00203935449088,0.000630522740736,0.00013535550213404,0.000225413734400118,1100653,0,0.00355711026335016
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_4, 68.027593974377,31.972406025623,100,72.1320987014741,17.7257013152626,10.1421999832633,100,1,1,1,0.00355711026335016
