vgg_net_16_1_rram_mem_32_node_9
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc2_part_2_o, 5.12e-07,1.165e-06,1.677e-06,1.9922944e-06,7.71751936e-06,5.316599808e-06,1.63563776058513e-06,2.78179840000128e-06,13583,0,1.94438497285864e-05
fc3, 2.048e-06,4.127e-06,6.175e-06,7.9691776e-06,3.087007744e-05,1.95766272e-05,3.13182028821211e-05,5.32805632000046e-05,260159,0,0.000143014648322126
Total,2.56e-06,5.292e-06,7.852e-06,9.961472e-06,3.85875968e-05,2.4893227008e-05,3.29538406427062e-05,5.60623616000059e-05,273742,0,0.000162458498050712
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_32_node_9, 32.603158430973,67.396841569027,100,29.8839822985715,15.3228223248928,54.7931953765357,100,1,1,1,0.000162458498050712
vgg_net_16_1_rram_mem_32_node_9
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc2_part_2_o, 5.12e-07,1.165e-06,1.677e-06,1.9922944e-06,7.71751936e-06,5.316599808e-06,1.63563776058513e-06,2.78179840000128e-06,13583,0,1.94438497285864e-05
fc3, 2.048e-06,4.127e-06,6.175e-06,7.9691776e-06,3.087007744e-05,1.95766272e-05,3.13182028821211e-05,5.32805632000046e-05,260159,0,0.000143014648322126
Total,2.56e-06,5.292e-06,7.852e-06,9.961472e-06,3.85875968e-05,2.4893227008e-05,3.29538406427062e-05,5.60623616000059e-05,273742,0,0.000162458498050712
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_32_node_9, 32.603158430973,67.396841569027,100,29.8839822985715,15.3228223248928,54.7931953765357,100,1,1,1,0.000162458498050712
