resnet50_16_1_rram_mem_8_node_3
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_b_part_2_o, 7.300125e-05,0.000163835375,0.000236836625,0.000284062464,0.0011003682816,0.000750844099584,0.000283247434322494,0.00047764241920018,2330279,1045,0.00289616469870667
conv5_1_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
conv5_2_a_part_1_i, 2.6112e-05,5.3502e-05,7.9614e-05,0.0001016070144,0.00039359348736,0.000252400582656,0.000101556221467407,0.00017184112640006,839068,0,0.00102099843228347
Total,0.00013188125,0.000485406375,0.000617287625,0.00051317632,0.001987883008,0.001956989426688,0.000891198876387032,0.0015125129984005,7371598,7317,0.00686176062947553
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_8_node_3, 21.3646353270082,78.6353646729918,100,36.449236035084,28.5202229043303,35.0305410605857,100,1,1,1,0.00686176062947553
resnet50_16_1_rram_mem_8_node_3
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_b_part_2_o, 7.300125e-05,0.000163835375,0.000236836625,0.000284062464,0.0011003682816,0.000750844099584,0.000283247434322494,0.00047764241920018,2330279,1045,0.00289616469870667
conv5_1_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
conv5_2_a_part_1_i, 2.6112e-05,5.3502e-05,7.9614e-05,0.0001016070144,0.00039359348736,0.000252400582656,0.000101556221467407,0.00017184112640006,839068,0,0.00102099843228347
Total,0.00013188125,0.000485406375,0.000617287625,0.00051317632,0.001987883008,0.001956989426688,0.000891198876387032,0.0015125129984005,7371598,7317,0.00686176062947553
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_8_node_3, 21.3646353270082,78.6353646729918,100,36.449236035084,28.5202229043303,35.0305410605857,100,1,1,1,0.00686176062947553
