vgg_net_16_1_rram_mem_0.25_node_23
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv08_part_10_o, 2.646e-05,9.368e-06,3.5828e-05,0.000102961152,0.0003988389888,0.000113585651712,1.53148032093053e-05,2.36582912000203e-05,115519,0,0.000654358886921326
conv09_part_1_o, 2.4840703125e-05,1.43406484375e-05,3.91813515625e-05,9.6660144e-05,0.0003744308736,0.000124216795584,2.06459929710195e-05,3.08017152000241e-05,150399,0,0.000646755521355044
Total,5.1300703125e-05,2.37086484375e-05,7.50093515625e-05,0.000199621296,0.0007732698624,0.000237802447296,3.59607961803248e-05,5.44600064000444e-05,265918,0,0.00130111440827637
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_23, 68.3924098214004,31.6075901785996,100,74.7736826378567,18.2768283698453,6.94948899229798,100,1,1,1,0.00130111440827637
vgg_net_16_1_rram_mem_0.25_node_23
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv08_part_10_o, 2.646e-05,9.368e-06,3.5828e-05,0.000102961152,0.0003988389888,0.000113585651712,1.53148032093053e-05,2.36582912000203e-05,115519,0,0.000654358886921326
conv09_part_1_o, 2.4840703125e-05,1.43406484375e-05,3.91813515625e-05,9.6660144e-05,0.0003744308736,0.000124216795584,2.06459929710195e-05,3.08017152000241e-05,150399,0,0.000646755521355044
Total,5.1300703125e-05,2.37086484375e-05,7.50093515625e-05,0.000199621296,0.0007732698624,0.000237802447296,3.59607961803248e-05,5.44600064000444e-05,265918,0,0.00130111440827637
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_23, 68.3924098214004,31.6075901785996,100,74.7736826378567,18.2768283698453,6.94948899229798,100,1,1,1,0.00130111440827637
