lstm_langmod_16_1_rram_mem_128_node_14_dummy
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv_part_2, 1.728e-06,6.846e-06,8.574e-06,6.7239936e-06,2.604662784e-05,2.7182186496e-05,2.95614899231748e-05,6.15249920000069e-05,220135,42816,0.000151039289859182
Total,1.728e-06,6.846e-06,8.574e-06,6.7239936e-06,2.604662784e-05,2.7182186496e-05,2.95614899231748e-05,6.15249920000069e-05,220135,42816,0.000151039289859182
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_128_node_14_dummy, 20.1539538138558,79.8460461861442,100,21.6967528585132,17.9967652928869,60.3064818486,100,1,1,1,0.000151039289859182
lstm_langmod_16_1_rram_mem_128_node_14_dummy
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv_part_2, 1.728e-06,6.846e-06,8.574e-06,6.7239936e-06,2.604662784e-05,2.7182186496e-05,2.95614899231748e-05,6.15249920000069e-05,220135,42816,0.000151039289859182
Total,1.728e-06,6.846e-06,8.574e-06,6.7239936e-06,2.604662784e-05,2.7182186496e-05,2.95614899231748e-05,6.15249920000069e-05,220135,42816,0.000151039289859182
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_128_node_14_dummy, 20.1539538138558,79.8460461861442,100,21.6967528585132,17.9967652928869,60.3064818486,100,1,1,1,0.000151039289859182
