vgg_net_16_1_rram_mem_4_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv10_part_2_o, 0.00051810609375,8.9953953125e-05,0.000608060046875,0.002016054432,0.0078095582208,0.001927735198848,0.000178832530063713,0.000302092492800314,1449711,13520,0.012234272874512
conv11_part_1_o, 9.50175e-05,6.230525e-05,0.00015732275,0.000369732096,0.0014322253824,0.000498760943616,9.77823155652188e-05,0.000162729779200099,794579,0,0.00256123051678132
Total,0.00061312359375,0.000152259203125,0.000765382796875,0.002385786528,0.0092417836032,0.002426496142464,0.000276614845628932,0.000464822272000413,2244290,13520,0.0147955033912933
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_4_node_4, 80.1067905175472,19.8932094824528,100,78.5885402050087,16.400227003374,5.01123279161732,100,1,1,1,0.0147955033912933
vgg_net_16_1_rram_mem_4_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv10_part_2_o, 0.00051810609375,8.9953953125e-05,0.000608060046875,0.002016054432,0.0078095582208,0.001927735198848,0.000178832530063713,0.000302092492800314,1449711,13520,0.012234272874512
conv11_part_1_o, 9.50175e-05,6.230525e-05,0.00015732275,0.000369732096,0.0014322253824,0.000498760943616,9.77823155652188e-05,0.000162729779200099,794579,0,0.00256123051678132
Total,0.00061312359375,0.000152259203125,0.000765382796875,0.002385786528,0.0092417836032,0.002426496142464,0.000276614845628932,0.000464822272000413,2244290,13520,0.0147955033912933
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_4_node_4, 80.1067905175472,19.8932094824528,100,78.5885402050087,16.400227003374,5.01123279161732,100,1,1,1,0.0147955033912933
