vgg_net_16_1_rram_mem_0.25_node_41
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv09_part_19_o, 4.25840625e-05,1.702396875e-05,5.960803125e-05,0.000165703104,0.0006418814976,0.000188975579904,2.63096140957776e-05,4.03404800000345e-05,196975,0,0.00106321027559981
conv10_part_1_o, 1.0646015625e-05,1.21969921875e-05,2.28430078125e-05,4.1425776e-05,0.0001604703744,7.241927904e-05,1.61187660872143e-05,2.31733248000158e-05,113151,0,0.00031360752032723
Total,5.3230078125e-05,2.92209609375e-05,8.24510390625e-05,0.00020712888,0.000802351872,0.000261394858944,4.24283801829919e-05,6.35138048000503e-05,310126,0,0.00137681779592704
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_41, 64.5596207522021,35.4403792477979,100,73.319850672056,18.9854358156372,7.69471351230676,100,1,1,1,0.00137681779592704
vgg_net_16_1_rram_mem_0.25_node_41
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv09_part_19_o, 4.25840625e-05,1.702396875e-05,5.960803125e-05,0.000165703104,0.0006418814976,0.000188975579904,2.63096140957776e-05,4.03404800000345e-05,196975,0,0.00106321027559981
conv10_part_1_o, 1.0646015625e-05,1.21969921875e-05,2.28430078125e-05,4.1425776e-05,0.0001604703744,7.241927904e-05,1.61187660872143e-05,2.31733248000158e-05,113151,0,0.00031360752032723
Total,5.3230078125e-05,2.92209609375e-05,8.24510390625e-05,0.00020712888,0.000802351872,0.000261394858944,4.24283801829919e-05,6.35138048000503e-05,310126,0,0.00137681779592704
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_41, 64.5596207522021,35.4403792477979,100,73.319850672056,18.9854358156372,7.69471351230676,100,1,1,1,0.00137681779592704
