resnet50_16_1_rram_mem_4_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_5_b_part_2_o, 2.304e-05,6.818e-06,2.9858e-05,8.9653248e-05,0.0003472883712,9.4658936832e-05,2.16776934475512e-05,3.50812160000165e-05,171295,0,0.000588359465479568
conv4_5_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_6_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_6_b, 7.488e-05,5.5512e-05,0.000130392,0.000291373056,0.0011286872064,0.000413382279168,7.51853798782754e-05,0.000125684736000084,613695,0,0.00203431265744636
conv4_6_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv5_1_a, 1.6384e-05,5.4424e-05,7.0808e-05,6.37534208e-05,0.00024696061952,0.000224482885632,6.72373376257838e-05,0.000111050547200056,542239,0,0.00071348481077784
conv5_1_b_part_1_o, 1.4484375e-06,6.41478125e-06,7.86321875e-06,5.63616e-06,2.1832704e-05,2.4928793856e-05,1.01012505629397e-05,1.26171136000064e-05,61607,0,7.51160220189461e-05
Total,0.0002140564375,0.00013707678125,0.00035113321875,0.0008329364096,0.00322653261824,0.001113199047936,0.000277839869540517,0.00045512806400022,2222305,0,0.00590563600931674
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_4, 60.9616026253568,39.0383973746432,100,68.7388965631438,18.8497741171284,12.4113293197279,100,1,1,1,0.00590563600931674
resnet50_16_1_rram_mem_4_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_5_b_part_2_o, 2.304e-05,6.818e-06,2.9858e-05,8.9653248e-05,0.0003472883712,9.4658936832e-05,2.16776934475512e-05,3.50812160000165e-05,171295,0,0.000588359465479568
conv4_5_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_6_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_6_b, 7.488e-05,5.5512e-05,0.000130392,0.000291373056,0.0011286872064,0.000413382279168,7.51853798782754e-05,0.000125684736000084,613695,0,0.00203431265744636
conv4_6_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv5_1_a, 1.6384e-05,5.4424e-05,7.0808e-05,6.37534208e-05,0.00024696061952,0.000224482885632,6.72373376257838e-05,0.000111050547200056,542239,0,0.00071348481077784
conv5_1_b_part_1_o, 1.4484375e-06,6.41478125e-06,7.86321875e-06,5.63616e-06,2.1832704e-05,2.4928793856e-05,1.01012505629397e-05,1.26171136000064e-05,61607,0,7.51160220189461e-05
Total,0.0002140564375,0.00013707678125,0.00035113321875,0.0008329364096,0.00322653261824,0.001113199047936,0.000277839869540517,0.00045512806400022,2222305,0,0.00590563600931674
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_4, 60.9616026253568,39.0383973746432,100,68.7388965631438,18.8497741171284,12.4113293197279,100,1,1,1,0.00590563600931674
