vgg_net_16_1_rram_mem_0.25_node_14
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv07_part_6_o, 8.82e-05,2.0113e-05,0.000108313,0.00034320384,0.001329463296,0.000343385137152,2.43197773064414e-05,3.98194688000578e-05,194431,0,0.0020801915192585
conv08_part_1_o, 3.528e-05,1.0486e-05,4.5766e-05,0.000137281536,0.0005317853184,0.000145092132864,1.64741350515816e-05,2.55883264000253e-05,124943,0,0.000856221448715607
Total,0.00012348,3.0599e-05,0.000154079,0.000480485376,0.0018612486144,0.000488477270016,4.0793912358023e-05,6.54077952000831e-05,319374,0,0.00293641296797411
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_14, 80.1407070398951,19.8592929601049,100,79.7481149940436,16.6351693492558,3.61671565670059,100,1,1,1,0.00293641296797411
vgg_net_16_1_rram_mem_0.25_node_14
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv07_part_6_o, 8.82e-05,2.0113e-05,0.000108313,0.00034320384,0.001329463296,0.000343385137152,2.43197773064414e-05,3.98194688000578e-05,194431,0,0.0020801915192585
conv08_part_1_o, 3.528e-05,1.0486e-05,4.5766e-05,0.000137281536,0.0005317853184,0.000145092132864,1.64741350515816e-05,2.55883264000253e-05,124943,0,0.000856221448715607
Total,0.00012348,3.0599e-05,0.000154079,0.000480485376,0.0018612486144,0.000488477270016,4.0793912358023e-05,6.54077952000831e-05,319374,0,0.00293641296797411
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_14, 80.1407070398951,19.8592929601049,100,79.7481149940436,16.6351693492558,3.61671565670059,100,1,1,1,0.00293641296797411
