lstm_langmod_16_1_rram_mem_1024_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
embed1_part_1_i, 8.192e-06,0.000306418,0.00031461,3.18767104e-05,0.00012348030976,0.00099740934144,0.000285247347327862,0.000599542784000279,1081375,984576,0.00203755649292814
Total,8.192e-06,0.000306418,0.00031461,3.18767104e-05,0.00012348030976,0.00099740934144,0.000285247347327862,0.000599542784000279,1081375,984576,0.00203755649292814
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_1024_node_1, 2.6038587457487,97.3961412542513,100,7.62467301884419,48.9512484636261,43.4240785175297,100,1,1,1,0.00203755649292814
lstm_langmod_16_1_rram_mem_1024_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
embed1_part_1_i, 8.192e-06,0.000306418,0.00031461,3.18767104e-05,0.00012348030976,0.00099740934144,0.000285247347327862,0.000599542784000279,1081375,984576,0.00203755649292814
Total,8.192e-06,0.000306418,0.00031461,3.18767104e-05,0.00012348030976,0.00099740934144,0.000285247347327862,0.000599542784000279,1081375,984576,0.00203755649292814
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_1024_node_1, 2.6038587457487,97.3961412542513,100,7.62467301884419,48.9512484636261,43.4240785175297,100,1,1,1,0.00203755649292814
