resnet50_16_1_rram_mem_2_node_7
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_5_b_part_2_o, 2.304e-05,6.854e-06,2.9894e-05,8.9653248e-05,0.0003472883712,9.4773067776e-05,2.1958187527566e-05,3.55563520000165e-05,173615,0,0.000589229226503583
conv4_5_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_6_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_6_b_part_1_o, 5.184e-05,1.1282e-05,6.3122e-05,0.000201719808,0.0007813988352,0.000200115929088,4.85719475353189e-05,8.06205440000335e-05,393655,0,0.00131242706382335
Total,0.000140416,2.7344e-05,0.00016776,0.0005463867392,0.00211652968448,0.00053185019904,0.00013924729860017,0.000229973196800088,1122916,0,0.00356398711812026
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_7, 83.7005245588937,16.2994754411063,100,74.717341433167,14.9228990288975,10.3597595379355,100,1,1,1,0.00356398711812026
resnet50_16_1_rram_mem_2_node_7
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_5_b_part_2_o, 2.304e-05,6.854e-06,2.9894e-05,8.9653248e-05,0.0003472883712,9.4773067776e-05,2.1958187527566e-05,3.55563520000165e-05,173615,0,0.000589229226503583
conv4_5_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_6_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_6_b_part_1_o, 5.184e-05,1.1282e-05,6.3122e-05,0.000201719808,0.0007813988352,0.000200115929088,4.85719475353189e-05,8.06205440000335e-05,393655,0,0.00131242706382335
Total,0.000140416,2.7344e-05,0.00016776,0.0005463867392,0.00211652968448,0.00053185019904,0.00013924729860017,0.000229973196800088,1122916,0,0.00356398711812026
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_7, 83.7005245588937,16.2994754411063,100,74.717341433167,14.9228990288975,10.3597595379355,100,1,1,1,0.00356398711812026
