lstm_langmod_16_1_rram_mem_8_node_194
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_1_o, 3.2768e-05,2.14e-06,3.4908e-05,0.0001275068416,0.00049392123904,0.000110668972032,1.60194790476277e-05,2.70530560000167e-05,132095,0,0.000775169587719644
embed1_part_194_i, 1.92e-07,4.36e-07,6.28e-07,7.471104e-07,2.89406976e-06,1.990950912e-06,1.67097344021907e-06,1.25214720000048e-06,6114,0,8.55525171221955e-06
proj_1_part_1_i, 2.048e-06,7.32e-07,2.78e-06,7.9691776e-06,3.087007744e-05,8.81344512e-06,2.22546176072308e-06,2.93580800000158e-06,14335,0,5.28139699207247e-05
Total,3.5008e-05,3.308e-06,3.8316e-05,0.0001362231296,0.00052768538624,0.000121473368064,1.99159142485699e-05,3.12410112000188e-05,152544,0,0.000836538809352588
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_8_node_194, 91.3665309531266,8.63346904687337,100,79.3637436084776,14.5209483057947,6.11530808572765,100,1,1,1,0.000836538809352588
lstm_langmod_16_1_rram_mem_8_node_194
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_1_o, 3.2768e-05,2.14e-06,3.4908e-05,0.0001275068416,0.00049392123904,0.000110668972032,1.60194790476277e-05,2.70530560000167e-05,132095,0,0.000775169587719644
embed1_part_194_i, 1.92e-07,4.36e-07,6.28e-07,7.471104e-07,2.89406976e-06,1.990950912e-06,1.67097344021907e-06,1.25214720000048e-06,6114,0,8.55525171221955e-06
proj_1_part_1_i, 2.048e-06,7.32e-07,2.78e-06,7.9691776e-06,3.087007744e-05,8.81344512e-06,2.22546176072308e-06,2.93580800000158e-06,14335,0,5.28139699207247e-05
Total,3.5008e-05,3.308e-06,3.8316e-05,0.0001362231296,0.00052768538624,0.000121473368064,1.99159142485699e-05,3.12410112000188e-05,152544,0,0.000836538809352588
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_8_node_194, 91.3665309531266,8.63346904687337,100,79.3637436084776,14.5209483057947,6.11530808572765,100,1,1,1,0.000836538809352588
