vgg_net_16_1_rram_mem_0.25_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv01, 4.2336e-05,1.7962e-05,6.0298e-05,0.0001647378432,0.00063814238208,0.000191162990592,5.01779174561128e-05,0.000137212108800035,416541,135168,0.00118143324212815
conv02, 0.000903168,0.000294112,0.00119728,0.0035144073216,0.01361370415104,0.00379574157312,8.70910595070597e-05,0.000200202444800671,724111,135168,0.0212111465500677
conv03, 0.000451584,0.000127348,0.000578932,0.0017572036608,0.00680685207552,0.001835390435328,4.43810023854146e-05,8.89387008003178e-05,368991,34816,0.0105327658748337
conv04_part_1_o, 0.000112896,3.978e-05,0.000152676,0.0004393009152,0.00170171301888,0.000484029333504,2.79572710796244e-05,4.50754560000866e-05,220095,0,0.00269807599466371
Total,0.001509984,0.000479202,0.001989186,0.0058756497408,0.02276041162752,0.006306324332544,0.000209607250428212,0.00047142871040111,1729738,305152,0.0356234216616933
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_1, 75.9096434420914,24.0903565579086,100,80.3854880653225,17.7027473453661,1.91176458931135,100,1,1,1,0.0356234216616933
vgg_net_16_1_rram_mem_0.25_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv01, 4.2336e-05,1.7962e-05,6.0298e-05,0.0001647378432,0.00063814238208,0.000191162990592,5.01779174561128e-05,0.000137212108800035,416541,135168,0.00118143324212815
conv02, 0.000903168,0.000294112,0.00119728,0.0035144073216,0.01361370415104,0.00379574157312,8.70910595070597e-05,0.000200202444800671,724111,135168,0.0212111465500677
conv03, 0.000451584,0.000127348,0.000578932,0.0017572036608,0.00680685207552,0.001835390435328,4.43810023854146e-05,8.89387008003178e-05,368991,34816,0.0105327658748337
conv04_part_1_o, 0.000112896,3.978e-05,0.000152676,0.0004393009152,0.00170171301888,0.000484029333504,2.79572710796244e-05,4.50754560000866e-05,220095,0,0.00269807599466371
Total,0.001509984,0.000479202,0.001989186,0.0058756497408,0.02276041162752,0.006306324332544,0.000209607250428212,0.00047142871040111,1729738,305152,0.0356234216616933
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_1, 75.9096434420914,24.0903565579086,100,80.3854880653225,17.7027473453661,1.91176458931135,100,1,1,1,0.0356234216616933
