resnet50_16_1_rram_mem_0.5_node_29
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_6_b_part_3_o, 3.456e-05,8.624e-06,4.3184e-05,0.000134479872,0.0005209325568,0.000136906407936,3.26024217706666e-05,5.35812096000233e-05,261627,0,0.00087850246810669
conv4_6_c_part_1_o, 3.072e-06,4.88e-07,3.56e-06,1.19537664e-05,4.630511616e-05,1.128628224e-05,3.34850304083343e-06,5.47696640000182e-06,26743,0,7.83706342408353e-05
Total,3.7632e-05,9.112e-06,4.6744e-05,0.0001464336384,0.00056723767296,0.000148192690176,3.59509248115e-05,5.90581760000251e-05,288370,0,0.000956873102347525
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.5_node_29, 80.5065890809516,19.4934109190484,100,74.5836944950306,15.4871831815979,9.92912232337146,100,1,1,1,0.000956873102347525
resnet50_16_1_rram_mem_0.5_node_29
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_6_b_part_3_o, 3.456e-05,8.624e-06,4.3184e-05,0.000134479872,0.0005209325568,0.000136906407936,3.26024217706666e-05,5.35812096000233e-05,261627,0,0.00087850246810669
conv4_6_c_part_1_o, 3.072e-06,4.88e-07,3.56e-06,1.19537664e-05,4.630511616e-05,1.128628224e-05,3.34850304083343e-06,5.47696640000182e-06,26743,0,7.83706342408353e-05
Total,3.7632e-05,9.112e-06,4.6744e-05,0.0001464336384,0.00056723767296,0.000148192690176,3.59509248115e-05,5.90581760000251e-05,288370,0,0.000956873102347525
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.5_node_29, 80.5065890809516,19.4934109190484,100,74.5836944950306,15.4871831815979,9.92912232337146,100,1,1,1,0.000956873102347525
