resnet50_16_1_rram_mem_1_node_21
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_b_part_6_o, 8.11125e-06,9.202375e-06,1.7313625e-05,3.1562496e-05,0.0001222631424,5.4889454592e-05,3.34169625654593e-05,5.22784768000119e-05,255266,0,0.000294410532357471
conv5_1_c_part_1_o, 9.216e-06,7.4753e-05,8.3969e-05,3.58612992e-05,0.00013891534848,0.000266207256576,0.000137660746272679,0.000234550835200071,1142069,1706,0.00081319548572875
Total,1.732725e-05,8.3955375e-05,0.000101282625,6.74237952e-05,0.00026117849088,0.000321096711168,0.000171077708838138,0.000286829312000083,1397335,1706,0.00110760601808622
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_21, 17.1078208132935,82.8921791867065,100,29.6677952913055,28.9901558789657,41.3420488297289,100,1,1,1,0.00110760601808622
resnet50_16_1_rram_mem_1_node_21
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_b_part_6_o, 8.11125e-06,9.202375e-06,1.7313625e-05,3.1562496e-05,0.0001222631424,5.4889454592e-05,3.34169625654593e-05,5.22784768000119e-05,255266,0,0.000294410532357471
conv5_1_c_part_1_o, 9.216e-06,7.4753e-05,8.3969e-05,3.58612992e-05,0.00013891534848,0.000266207256576,0.000137660746272679,0.000234550835200071,1142069,1706,0.00081319548572875
Total,1.732725e-05,8.3955375e-05,0.000101282625,6.74237952e-05,0.00026117849088,0.000321096711168,0.000171077708838138,0.000286829312000083,1397335,1706,0.00110760601808622
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_21, 17.1078208132935,82.8921791867065,100,29.6677952913055,28.9901558789657,41.3420488297289,100,1,1,1,0.00110760601808622
