resnet50_16_1_rram_mem_1_node_12
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_5_a_part_2_i, 1.1264e-05,1.78e-06,1.3044e-05,4.38304768e-05,0.00016978542592,4.1353445376e-05,1.23080729630521e-05,1.99268352000067e-05,97299,0,0.000287204256259059
conv4_5_b_part_1_o, 5.76e-05,5.2454e-05,0.000110054,0.00022413312,0.000868220928,0.000348904636416,5.61350477134584e-05,9.34279168000731e-05,456191,0,0.00159082164892953
Total,6.8864e-05,5.4234e-05,0.000123098,0.0002679635968,0.00103800635392,0.000390258081792,6.84431206765105e-05,0.00011335475200008,553490,0,0.00187802590518859
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_12, 55.9424198605989,44.0575801394011,100,69.5395067294802,20.7802288942767,9.68026437624322,100,1,1,1,0.00187802590518859
resnet50_16_1_rram_mem_1_node_12
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_5_a_part_2_i, 1.1264e-05,1.78e-06,1.3044e-05,4.38304768e-05,0.00016978542592,4.1353445376e-05,1.23080729630521e-05,1.99268352000067e-05,97299,0,0.000287204256259059
conv4_5_b_part_1_o, 5.76e-05,5.2454e-05,0.000110054,0.00022413312,0.000868220928,0.000348904636416,5.61350477134584e-05,9.34279168000731e-05,456191,0,0.00159082164892953
Total,6.8864e-05,5.4234e-05,0.000123098,0.0002679635968,0.00103800635392,0.000390258081792,6.84431206765105e-05,0.00011335475200008,553490,0,0.00187802590518859
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_12, 55.9424198605989,44.0575801394011,100,69.5395067294802,20.7802288942767,9.68026437624322,100,1,1,1,0.00187802590518859
