alex_net_16_1_rram_mem_0.25_node_481
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc3_part_32_i, 7.2e-08,2.23e-07,2.95e-07,2.801664e-07,1.08527616e-06,9.3523968e-07,1.06601984010665e-06,1.70926080000023e-06,8346,0,5.07596288010688e-06
Total,7.2e-08,2.23e-07,2.95e-07,2.801664e-07,1.08527616e-06,9.3523968e-07,1.06601984010665e-06,1.70926080000023e-06,8346,0,5.07596288010688e-06
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_0.25_node_481, 24.406779661017,75.5932203389831,100,26.9001683473944,18.4248723264956,54.67495932611,100,1,1,1,5.07596288010688e-06
alex_net_16_1_rram_mem_0.25_node_481
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc3_part_32_i, 7.2e-08,2.23e-07,2.95e-07,2.801664e-07,1.08527616e-06,9.3523968e-07,1.06601984010665e-06,1.70926080000023e-06,8346,0,5.07596288010688e-06
Total,7.2e-08,2.23e-07,2.95e-07,2.801664e-07,1.08527616e-06,9.3523968e-07,1.06601984010665e-06,1.70926080000023e-06,8346,0,5.07596288010688e-06
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_0.25_node_481, 24.406779661017,75.5932203389831,100,26.9001683473944,18.4248723264956,54.67495932611,100,1,1,1,5.07596288010688e-06
