lstm_langmod_1_16_1_rram_mem_512_node_1_dummy
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv_part_1, 6.4e-08,2.336e-06,2.4e-06,2.490368e-07,9.6468992e-07,7.6087296e-06,4.03380480097508e-06,2.10022400000213e-06,10255,0,1.49564851209772e-05
Total,6.4e-08,2.336e-06,2.4e-06,2.490368e-07,9.6468992e-07,7.6087296e-06,4.03380480097508e-06,2.10022400000213e-06,10255,0,1.49564851209772e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_512_node_1_dummy, 2.66666666666667,97.3333333333333,100,8.11505317046509,50.8724445513497,41.0125022781852,100,1,1,1,1.49564851209772e-05
lstm_langmod_1_16_1_rram_mem_512_node_1_dummy
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv_part_1, 6.4e-08,2.336e-06,2.4e-06,2.490368e-07,9.6468992e-07,7.6087296e-06,4.03380480097508e-06,2.10022400000213e-06,10255,0,1.49564851209772e-05
Total,6.4e-08,2.336e-06,2.4e-06,2.490368e-07,9.6468992e-07,7.6087296e-06,4.03380480097508e-06,2.10022400000213e-06,10255,0,1.49564851209772e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_512_node_1_dummy, 2.66666666666667,97.3333333333333,100,8.11505317046509,50.8724445513497,41.0125022781852,100,1,1,1,1.49564851209772e-05
