resnet50_16_1_rram_mem_0.5_node_76
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_b_part_10_o, 3.04171875e-06,6.957140625e-06,9.998859375e-06,1.1835936e-05,4.58486784e-05,3.1699423872e-05,1.5651648003491e-05,2.20594176000076e-05,107712,0,0.000127095103875499
conv5_3_c_part_1_o, 6.144e-06,4.5145e-05,5.1289e-05,2.39075328e-05,9.261023232e-05,0.000162601721856,8.23016473798546e-05,0.000140194508800043,682631,1020,0.000501615643155898
Total,9.18571875e-06,5.2102140625e-05,6.1287859375e-05,3.57434688e-05,0.00013845891072,0.000194301145728,9.79532953833456e-05,0.000162253926400051,790343,1020,0.000628710747031396
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.5_node_76, 14.9878276769232,85.0121723230768,100,27.7078736672686,30.9046961015758,41.3874302311556,100,1,1,1,0.000628710747031396
resnet50_16_1_rram_mem_0.5_node_76
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_b_part_10_o, 3.04171875e-06,6.957140625e-06,9.998859375e-06,1.1835936e-05,4.58486784e-05,3.1699423872e-05,1.5651648003491e-05,2.20594176000076e-05,107712,0,0.000127095103875499
conv5_3_c_part_1_o, 6.144e-06,4.5145e-05,5.1289e-05,2.39075328e-05,9.261023232e-05,0.000162601721856,8.23016473798546e-05,0.000140194508800043,682631,1020,0.000501615643155898
Total,9.18571875e-06,5.2102140625e-05,6.1287859375e-05,3.57434688e-05,0.00013845891072,0.000194301145728,9.79532953833456e-05,0.000162253926400051,790343,1020,0.000628710747031396
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.5_node_76, 14.9878276769232,85.0121723230768,100,27.7078736672686,30.9046961015758,41.3874302311556,100,1,1,1,0.000628710747031396
