lstm_langmod_16_1_rram_mem_1_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
embed1_part_1_i, 6.4e-08,1.56e-07,2.2e-07,2.490368e-07,9.6468992e-07,6.9746688e-07,3.13285120077414e-07,2.22617600000169e-07,1087,0,2.44709632007758e-06
Total,6.4e-08,1.56e-07,2.2e-07,2.490368e-07,9.6468992e-07,6.9746688e-07,3.13285120077414e-07,2.22617600000169e-07,1087,0,2.44709632007758e-06
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_1_node_1, 29.0909090909091,70.9090909090909,100,49.5986492252794,28.5018155712762,21.8995352034444,100,1,1,1,2.44709632007758e-06
lstm_langmod_16_1_rram_mem_1_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
embed1_part_1_i, 6.4e-08,1.56e-07,2.2e-07,2.490368e-07,9.6468992e-07,6.9746688e-07,3.13285120077414e-07,2.22617600000169e-07,1087,0,2.44709632007758e-06
Total,6.4e-08,1.56e-07,2.2e-07,2.490368e-07,9.6468992e-07,6.9746688e-07,3.13285120077414e-07,2.22617600000169e-07,1087,0,2.44709632007758e-06
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_1_node_1, 29.0909090909091,70.9090909090909,100,49.5986492252794,28.5018155712762,21.8995352034444,100,1,1,1,2.44709632007758e-06
