vgg_net_16_1_rram_mem_32_node_8
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_8_o, 3.136e-06,1.133e-06,4.269e-06,1.22028032e-05,4.726980608e-05,1.3534027776e-05,4.13050880111221e-06,7.06600960000243e-06,34502,0,8.42031554571146e-05
fc2_part_1_o, 8.192e-06,9.7222e-05,0.000105414,3.18767104e-05,0.00012348030976,0.000334194425856,0.00012558649604172,0.000213797888000091,1043455,256,0.000828935830057811
Total,1.1328e-05,9.8355e-05,0.000109683,4.40795136e-05,0.00017075011584,0.000347728453632,0.000129717004842832,0.000220863897600093,1077957,256,0.000913138985514926
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_32_node_8, 10.3279450780887,89.6720549219113,100,23.5264984682322,38.0805615736484,38.3929399581194,100,1,1,1,0.000913138985514926
vgg_net_16_1_rram_mem_32_node_8
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_8_o, 3.136e-06,1.133e-06,4.269e-06,1.22028032e-05,4.726980608e-05,1.3534027776e-05,4.13050880111221e-06,7.06600960000243e-06,34502,0,8.42031554571146e-05
fc2_part_1_o, 8.192e-06,9.7222e-05,0.000105414,3.18767104e-05,0.00012348030976,0.000334194425856,0.00012558649604172,0.000213797888000091,1043455,256,0.000828935830057811
Total,1.1328e-05,9.8355e-05,0.000109683,4.40795136e-05,0.00017075011584,0.000347728453632,0.000129717004842832,0.000220863897600093,1077957,256,0.000913138985514926
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_32_node_8, 10.3279450780887,89.6720549219113,100,23.5264984682322,38.0805615736484,38.3929399581194,100,1,1,1,0.000913138985514926
