resnet50_16_1_rram_mem_1_node_9
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_3_b_part_3_o, 5.76e-06,4.234e-06,9.994e-06,2.2413312e-05,8.68220928e-05,3.1684018176e-05,6.26936064292938e-06,8.9913344000064e-06,43903,0,0.000156180118018936
conv4_3_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_4_a_part_1_i, 2.9952e-05,4.23e-06,3.4182e-05,0.0001165492224,0.00045147488256,0.000108367331328,3.11044326479086e-05,5.19550976000173e-05,253687,0,0.000759450966535926
Total,6.848e-05,1.3164e-05,8.1644e-05,0.000266469376,0.0010322182144,0.000258836299776,7.22948377795199e-05,0.000117844582400043,575413,0,0.00174766331035556
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_9, 83.8763411885748,16.1236588114252,100,74.3099418923993,14.8104213347215,10.8796367728793,100,1,1,1,0.00174766331035556
resnet50_16_1_rram_mem_1_node_9
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_3_b_part_3_o, 5.76e-06,4.234e-06,9.994e-06,2.2413312e-05,8.68220928e-05,3.1684018176e-05,6.26936064292938e-06,8.9913344000064e-06,43903,0,0.000156180118018936
conv4_3_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_4_a_part_1_i, 2.9952e-05,4.23e-06,3.4182e-05,0.0001165492224,0.00045147488256,0.000108367331328,3.11044326479086e-05,5.19550976000173e-05,253687,0,0.000759450966535926
Total,6.848e-05,1.3164e-05,8.1644e-05,0.000266469376,0.0010322182144,0.000258836299776,7.22948377795199e-05,0.000117844582400043,575413,0,0.00174766331035556
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_9, 83.8763411885748,16.1236588114252,100,74.3099418923993,14.8104213347215,10.8796367728793,100,1,1,1,0.00174766331035556
