vgg_net_16_1_rram_mem_128_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_o, 2.5088e-05,0.000291679,0.000316767,9.76224256e-05,0.00037815844864,0.001004247687168,0.000381853227645272,0.000650034995200274,3173759,128,0.00251191678425355
fc2_part_1_o, 8.192e-06,9.7359e-05,0.000105551,3.18767104e-05,0.00012348030976,0.000334628757504,0.000126391278121777,0.000215161036800091,1050111,256,0.000831538092585868
Total,3.328e-05,0.000389038,0.000422318,0.000129499136,0.0005016387584,0.001338876444672,0.000508244505767049,0.000865196032000365,4223870,384,0.00334345487683941
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_128_node_2, 7.88031767530629,92.1196823246937,100,18.8768180713902,40.0446990909489,41.0784828376609,100,1,1,1,0.00334345487683941
vgg_net_16_1_rram_mem_128_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_o, 2.5088e-05,0.000291679,0.000316767,9.76224256e-05,0.00037815844864,0.001004247687168,0.000381853227645272,0.000650034995200274,3173759,128,0.00251191678425355
fc2_part_1_o, 8.192e-06,9.7359e-05,0.000105551,3.18767104e-05,0.00012348030976,0.000334628757504,0.000126391278121777,0.000215161036800091,1050111,256,0.000831538092585868
Total,3.328e-05,0.000389038,0.000422318,0.000129499136,0.0005016387584,0.001338876444672,0.000508244505767049,0.000865196032000365,4223870,384,0.00334345487683941
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_128_node_2, 7.88031767530629,92.1196823246937,100,18.8768180713902,40.0446990909489,41.0784828376609,100,1,1,1,0.00334345487683941
