resnet50_16_1_rram_mem_0.5_node_18
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_3_c_part_2_o, 4.096e-06,6.6e-07,4.756e-06,1.59383552e-05,6.174015488e-05,1.5077965824e-05,4.63034624111509e-06,7.56510720000244e-06,36939,0,0.000104951929345118
conv4_4_a_part_1_i, 2.8928e-05,4.221e-06,3.3149e-05,0.0001125646336,0.00043603984384,0.000105092407296,2.9942602247694e-05,4.99775488000168e-05,244031,0,0.000733617035783711
Total,3.3024e-05,4.881e-06,3.7905e-05,0.0001285029888,0.00049777999872,0.00012017037312,3.45729484888091e-05,5.75426560000192e-05,280970,0,0.000838568965128828
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.5_node_18, 87.1230708349822,12.8769291650178,100,74.6847323909471,14.3304102724024,10.9848573366505,100,1,1,1,0.000838568965128828
resnet50_16_1_rram_mem_0.5_node_18
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_3_c_part_2_o, 4.096e-06,6.6e-07,4.756e-06,1.59383552e-05,6.174015488e-05,1.5077965824e-05,4.63034624111509e-06,7.56510720000244e-06,36939,0,0.000104951929345118
conv4_4_a_part_1_i, 2.8928e-05,4.221e-06,3.3149e-05,0.0001125646336,0.00043603984384,0.000105092407296,2.9942602247694e-05,4.99775488000168e-05,244031,0,0.000733617035783711
Total,3.3024e-05,4.881e-06,3.7905e-05,0.0001285029888,0.00049777999872,0.00012017037312,3.45729484888091e-05,5.75426560000192e-05,280970,0,0.000838568965128828
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.5_node_18, 87.1230708349822,12.8769291650178,100,74.6847323909471,14.3304102724024,10.9848573366505,100,1,1,1,0.000838568965128828
