lstm_langmod_16_1_rram_mem_2_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
embed1_part_1_i, 6.4e-08,1.88e-07,2.52e-07,2.490368e-07,9.6468992e-07,7.98916608e-07,5.91895040090591e-07,4.38886400000198e-07,2143,0,3.04342476809079e-06
Total,6.4e-08,1.88e-07,2.52e-07,2.490368e-07,9.6468992e-07,7.98916608e-07,5.91895040090591e-07,4.38886400000198e-07,2143,0,3.04342476809079e-06
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_2_node_1, 25.3968253968254,74.6031746031746,100,39.8802931725301,26.2505785053849,33.8691283220851,100,1,1,1,3.04342476809079e-06
lstm_langmod_16_1_rram_mem_2_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
embed1_part_1_i, 6.4e-08,1.88e-07,2.52e-07,2.490368e-07,9.6468992e-07,7.98916608e-07,5.91895040090591e-07,4.38886400000198e-07,2143,0,3.04342476809079e-06
Total,6.4e-08,1.88e-07,2.52e-07,2.490368e-07,9.6468992e-07,7.98916608e-07,5.91895040090591e-07,4.38886400000198e-07,2143,0,3.04342476809079e-06
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_2_node_1, 25.3968253968254,74.6031746031746,100,39.8802931725301,26.2505785053849,33.8691283220851,100,1,1,1,3.04342476809079e-06
