lstm_langmod_16_1_rram_mem_128_node_13
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_1_o, 0.000851968,0.000135224,0.000987192,0.0033151778816,0.01284195221504,0.003129698746368,0.000422255188711092,0.000727455948800505,3451231,53760,0.0204365399805196
embed1_part_13_i, 4.48e-07,9.48e-07,1.396e-06,1.7432576e-06,6.75282944e-06,4.425744384e-06,3.8988697604826e-06,2.98229760000106e-06,14562,0,1.98029987844837e-05
proj_1_part_1_i, 0.000104192,5.02e-05,0.000154392,0.0004054319104,0.00157051518976,0.000489469575168,7.60562714021231e-05,0.000128194764800092,625951,0,0.00266966771153022
Total,0.000956608,0.000186372,0.00114298,0.0037223530496,0.01441922023424,0.00362359406592,0.000502210329873698,0.000858633011200598,4091744,53760,0.0231260106908343
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_128_node_13, 83.6942028731911,16.3057971268089,100,78.4466180802649,15.6689111423622,5.88447077737298,100,1,1,1,0.0231260106908343
lstm_langmod_16_1_rram_mem_128_node_13
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_1_o, 0.000851968,0.000135224,0.000987192,0.0033151778816,0.01284195221504,0.003129698746368,0.000422255188711092,0.000727455948800505,3451231,53760,0.0204365399805196
embed1_part_13_i, 4.48e-07,9.48e-07,1.396e-06,1.7432576e-06,6.75282944e-06,4.425744384e-06,3.8988697604826e-06,2.98229760000106e-06,14562,0,1.98029987844837e-05
proj_1_part_1_i, 0.000104192,5.02e-05,0.000154392,0.0004054319104,0.00157051518976,0.000489469575168,7.60562714021231e-05,0.000128194764800092,625951,0,0.00266966771153022
Total,0.000956608,0.000186372,0.00114298,0.0037223530496,0.01441922023424,0.00362359406592,0.000502210329873698,0.000858633011200598,4091744,53760,0.0231260106908343
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_128_node_13, 83.6942028731911,16.3057971268089,100,78.4466180802649,15.6689111423622,5.88447077737298,100,1,1,1,0.0231260106908343
