resnet50_16_1_rram_mem_4_node_7
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_a_part_2_i, 6.784e-06,3.703e-06,1.0487e-05,2.63979008e-05,0.00010225713152,3.3246978048e-05,2.70393011229216e-05,4.49417216000064e-05,219442,0,0.000233883033090928
conv5_2_b_part_1_o, 5.909625e-05,0.000156591875,0.000215688125,0.000229955328,0.0008907743232,0.00068379692544,0.000231054041676648,0.000388785305600168,1896802,834,0.00242436592391682
Total,6.588025e-05,0.000160294875,0.000226175125,0.0002563532288,0.00099303145472,0.000717043903488,0.00025809334279957,0.000433727027200174,2116244,834,0.00265824895700774
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_7, 29.1279821333137,70.8720178666863,100,47.000288675985,26.9742945482104,26.0254167758046,100,1,1,1,0.00265824895700774
resnet50_16_1_rram_mem_4_node_7
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_a_part_2_i, 6.784e-06,3.703e-06,1.0487e-05,2.63979008e-05,0.00010225713152,3.3246978048e-05,2.70393011229216e-05,4.49417216000064e-05,219442,0,0.000233883033090928
conv5_2_b_part_1_o, 5.909625e-05,0.000156591875,0.000215688125,0.000229955328,0.0008907743232,0.00068379692544,0.000231054041676648,0.000388785305600168,1896802,834,0.00242436592391682
Total,6.588025e-05,0.000160294875,0.000226175125,0.0002563532288,0.00099303145472,0.000717043903488,0.00025809334279957,0.000433727027200174,2116244,834,0.00265824895700774
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_7, 29.1279821333137,70.8720178666863,100,47.000288675985,26.9742945482104,26.0254167758046,100,1,1,1,0.00265824895700774
