resnet50_16_1_rram_mem_0.25_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv3_1_c_part_2_o, 1.3328e-05,2.036e-06,1.5364e-05,5.18619136e-05,0.00020089667584,4.8708550656e-05,8.12730624358245e-06,1.11081472000078e-05,54239,0,0.00032070259353959
conv3_2_a, 2.5088e-05,3.432e-06,2.852e-05,9.76224256e-05,0.00037815844864,9.041707008e-05,1.24163097665785e-05,1.98440960000144e-05,96895,0,0.000598458350086593
conv3_2_b_part_1_o, 1.323e-05,4.643e-06,1.7873e-05,5.1480576e-05,0.0001994194944,5.6662843392e-05,7.23691776463577e-06,1.09967360000101e-05,53695,0,0.000325796567556646
Total,5.1646e-05,1.0111e-05,6.1757e-05,0.0002009649152,0.00077847461888,0.000195788464128,2.77805337747967e-05,4.19489792000323e-05,204829,0,0.00124495751118283
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.25_node_4, 83.6277668928219,16.3722331071781,100,78.6725269964787,15.7265177621991,5.6009552413222,100,1,1,1,0.00124495751118283
resnet50_16_1_rram_mem_0.25_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv3_1_c_part_2_o, 1.3328e-05,2.036e-06,1.5364e-05,5.18619136e-05,0.00020089667584,4.8708550656e-05,8.12730624358245e-06,1.11081472000078e-05,54239,0,0.00032070259353959
conv3_2_a, 2.5088e-05,3.432e-06,2.852e-05,9.76224256e-05,0.00037815844864,9.041707008e-05,1.24163097665785e-05,1.98440960000144e-05,96895,0,0.000598458350086593
conv3_2_b_part_1_o, 1.323e-05,4.643e-06,1.7873e-05,5.1480576e-05,0.0001994194944,5.6662843392e-05,7.23691776463577e-06,1.09967360000101e-05,53695,0,0.000325796567556646
Total,5.1646e-05,1.0111e-05,6.1757e-05,0.0002009649152,0.00077847461888,0.000195788464128,2.77805337747967e-05,4.19489792000323e-05,204829,0,0.00124495751118283
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.25_node_4, 83.6277668928219,16.3722331071781,100,78.6725269964787,15.7265177621991,5.6009552413222,100,1,1,1,0.00124495751118283
