lstm_langmod_1_16_1_rram_mem_32_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_2_part_5_o, 1.6384e-05,0.000130785,0.000147169,6.37534208e-05,0.00024696061952,0.000466570469376,0.000228901624377227,0.000330943078400125,1614223,912,0.00133712921247335
output_part_5_i, 1.824e-06,1.06e-06,2.884e-06,7.0975488e-06,2.749366272e-05,9.143156736e-06,7.60531200081203e-06,1.27924224000018e-05,62463,0,6.41321026568138e-05
Total,1.8208e-05,0.000131845,0.000150053,7.08509696e-05,0.00027445428224,0.000475713626112,0.000236506936378039,0.000343735500800127,1676686,912,0.00140126131513017
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_32_node_5, 12.1343791860209,87.865620813979,100,24.6424594835778,33.9489587684657,41.4085817479566,100,1,1,1,0.00140126131513017
lstm_langmod_1_16_1_rram_mem_32_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_2_part_5_o, 1.6384e-05,0.000130785,0.000147169,6.37534208e-05,0.00024696061952,0.000466570469376,0.000228901624377227,0.000330943078400125,1614223,912,0.00133712921247335
output_part_5_i, 1.824e-06,1.06e-06,2.884e-06,7.0975488e-06,2.749366272e-05,9.143156736e-06,7.60531200081203e-06,1.27924224000018e-05,62463,0,6.41321026568138e-05
Total,1.8208e-05,0.000131845,0.000150053,7.08509696e-05,0.00027445428224,0.000475713626112,0.000236506936378039,0.000343735500800127,1676686,912,0.00140126131513017
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_32_node_5, 12.1343791860209,87.865620813979,100,24.6424594835778,33.9489587684657,41.4085817479566,100,1,1,1,0.00140126131513017
