resnet50_16_1_rram_mem_2_node_3
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_c_part_2_o, 1.9456e-05,2.708e-06,2.2164e-05,7.57071872e-05,0.00029326573568,7.0266617856e-05,1.99791641651208e-05,3.25613568000112e-05,158991,0,0.000491780061701132
conv4_2_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_2_b, 7.488e-05,5.5512e-05,0.000130392,0.000291373056,0.0011286872064,0.000413382279168,7.51853798782754e-05,0.000125684736000084,613695,0,0.00203431265744636
conv4_2_c_part_1_o, 6.144e-06,9.34e-07,7.078e-06,2.39075328e-05,9.261023232e-05,2.2439411712e-05,6.69014272164958e-06,1.09172736000036e-05,53307,0,0.000156564593153653
Total,0.000133248,6.3662e-05,0.00019691,0.0005184946176,0.00200848441344,0.00062426456064,0.000135650805813649,0.000226061516800118,1103816,0,0.00351295591429377
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_3, 67.6694936773145,32.3305063226855,100,71.9331267653559,17.7703499807654,10.2965232538787,100,1,1,1,0.00351295591429377
resnet50_16_1_rram_mem_2_node_3
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_c_part_2_o, 1.9456e-05,2.708e-06,2.2164e-05,7.57071872e-05,0.00029326573568,7.0266617856e-05,1.99791641651208e-05,3.25613568000112e-05,158991,0,0.000491780061701132
conv4_2_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_2_b, 7.488e-05,5.5512e-05,0.000130392,0.000291373056,0.0011286872064,0.000413382279168,7.51853798782754e-05,0.000125684736000084,613695,0,0.00203431265744636
conv4_2_c_part_1_o, 6.144e-06,9.34e-07,7.078e-06,2.39075328e-05,9.261023232e-05,2.2439411712e-05,6.69014272164958e-06,1.09172736000036e-05,53307,0,0.000156564593153653
Total,0.000133248,6.3662e-05,0.00019691,0.0005184946176,0.00200848441344,0.00062426456064,0.000135650805813649,0.000226061516800118,1103816,0,0.00351295591429377
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_3, 67.6694936773145,32.3305063226855,100,71.9331267653559,17.7703499807654,10.2965232538787,100,1,1,1,0.00351295591429377
