vgg_net_16_1_rram_mem_8_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_o, 2.352e-06,5.445e-06,7.797e-06,9.1521024e-06,3.545235456e-05,2.4718860288e-05,3.45034163227264e-05,5.8775347200006e-05,286959,16,0.000162602080770732
Total,2.352e-06,5.445e-06,7.797e-06,9.1521024e-06,3.545235456e-05,2.4718860288e-05,3.45034163227264e-05,5.8775347200006e-05,286959,16,0.000162602080770732
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_8_node_5, 30.1654482493267,69.8345517506733,100,27.431664311167,15.2020565609203,57.3662791279127,100,1,1,1,0.000162602080770732
vgg_net_16_1_rram_mem_8_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_o, 2.352e-06,5.445e-06,7.797e-06,9.1521024e-06,3.545235456e-05,2.4718860288e-05,3.45034163227264e-05,5.8775347200006e-05,286959,16,0.000162602080770732
Total,2.352e-06,5.445e-06,7.797e-06,9.1521024e-06,3.545235456e-05,2.4718860288e-05,3.45034163227264e-05,5.8775347200006e-05,286959,16,0.000162602080770732
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_8_node_5, 30.1654482493267,69.8345517506733,100,27.431664311167,15.2020565609203,57.3662791279127,100,1,1,1,0.000162602080770732
