vgg_net_16_1_rram_mem_0.25_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv05_part_4_o, 5.292e-05,1.1268e-05,6.4188e-05,0.000205922304,0.0007976779776,0.000203495473152,1.39831116955355e-05,2.2285312000034e-05,108815,0,0.00124336417844757
conv06_part_1_o, 0.00015876,2.8693e-05,0.000187453,0.000617766912,0.0023930339328,0.000594282995712,3.08065306045019e-05,5.00594688000973e-05,244431,0,0.0036859498399166
Total,0.00021168,3.9961e-05,0.000251641,0.000823689216,0.0031907119104,0.000797778468864,4.47896423000374e-05,7.23447808001313e-05,353246,0,0.00492931401836417
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_5, 84.1198373873892,15.8801626126108,100,81.4393465590616,16.1843710076468,2.37628243329161,100,1,1,1,0.00492931401836417
vgg_net_16_1_rram_mem_0.25_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv05_part_4_o, 5.292e-05,1.1268e-05,6.4188e-05,0.000205922304,0.0007976779776,0.000203495473152,1.39831116955355e-05,2.2285312000034e-05,108815,0,0.00124336417844757
conv06_part_1_o, 0.00015876,2.8693e-05,0.000187453,0.000617766912,0.0023930339328,0.000594282995712,3.08065306045019e-05,5.00594688000973e-05,244431,0,0.0036859498399166
Total,0.00021168,3.9961e-05,0.000251641,0.000823689216,0.0031907119104,0.000797778468864,4.47896423000374e-05,7.23447808001313e-05,353246,0,0.00492931401836417
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_5, 84.1198373873892,15.8801626126108,100,81.4393465590616,16.1843710076468,2.37628243329161,100,1,1,1,0.00492931401836417
