resnet50_16_1_rram_mem_2_node_20
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_c_part_2_o, 2.4576e-05,0.000195396,0.000219972,9.56301312e-05,0.00037044092928,0.000697378111488,0.000367256834645519,0.000625880345600187,3047512,4557,0.00215658635221371
fc1_part_1_i, 1.44e-07,3.51e-07,4.95e-07,5.603328e-07,2.17055232e-06,1.56930048e-06,2.21899008017418e-06,3.75828480000038e-06,18351,0,1.02774604801746e-05
Total,2.472e-05,0.000195747,0.000220467,9.6190464e-05,0.0003726114816,0.000698947411968,0.000369475824725693,0.000629638630400187,3065863,4557,0.00216686381269388
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_20, 11.2125624243084,88.7874375756916,100,21.635044290909,32.2561763168243,46.1087793922667,100,1,1,1,0.00216686381269388
resnet50_16_1_rram_mem_2_node_20
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_c_part_2_o, 2.4576e-05,0.000195396,0.000219972,9.56301312e-05,0.00037044092928,0.000697378111488,0.000367256834645519,0.000625880345600187,3047512,4557,0.00215658635221371
fc1_part_1_i, 1.44e-07,3.51e-07,4.95e-07,5.603328e-07,2.17055232e-06,1.56930048e-06,2.21899008017418e-06,3.75828480000038e-06,18351,0,1.02774604801746e-05
Total,2.472e-05,0.000195747,0.000220467,9.6190464e-05,0.0003726114816,0.000698947411968,0.000369475824725693,0.000629638630400187,3065863,4557,0.00216686381269388
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_20, 11.2125624243084,88.7874375756916,100,21.635044290909,32.2561763168243,46.1087793922667,100,1,1,1,0.00216686381269388
