vgg_net_16_1_rram_mem_1_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv01, 4.2336e-05,1.7962e-05,6.0298e-05,0.0001647378432,0.00063814238208,0.000191162990592,5.01779174561128e-05,0.000137212108800035,416541,135168,0.00118143324212815
conv02, 0.000903168,0.000294112,0.00119728,0.0035144073216,0.01361370415104,0.00379574157312,8.70910595070597e-05,0.000200202444800671,724111,135168,0.0212111465500677
conv03, 0.000451584,0.000127348,0.000578932,0.0017572036608,0.00680685207552,0.001835390435328,4.43810023854146e-05,8.89387008003178e-05,368991,34816,0.0105327658748337
conv04, 0.000903168,0.00029152,0.001194688,0.0035144073216,0.01361370415104,0.003787524145152,6.46102454259924e-05,0.000123404083200669,537279,34816,0.0211036499464187
conv05_part_1_o, 0.00040572,5.4734e-05,0.000460454,0.001578737664,0.0061155311616,0.001459779158016,5.1138419306071e-05,7.74993920002318e-05,378415,0,0.0092826857949223
Total,0.002705976,0.000785676,0.003491652,0.0105294938112,0.04078793392128,0.011069598302208,0.000297398644080651,0.000627256729601925,2425337,339968,0.0633116814083706
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_1_node_1, 77.4984448622028,22.5015551377972,100,81.0552280257324,17.4842905068455,1.4604814674221,100,1,1,1,0.0633116814083706
vgg_net_16_1_rram_mem_1_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv01, 4.2336e-05,1.7962e-05,6.0298e-05,0.0001647378432,0.00063814238208,0.000191162990592,5.01779174561128e-05,0.000137212108800035,416541,135168,0.00118143324212815
conv02, 0.000903168,0.000294112,0.00119728,0.0035144073216,0.01361370415104,0.00379574157312,8.70910595070597e-05,0.000200202444800671,724111,135168,0.0212111465500677
conv03, 0.000451584,0.000127348,0.000578932,0.0017572036608,0.00680685207552,0.001835390435328,4.43810023854146e-05,8.89387008003178e-05,368991,34816,0.0105327658748337
conv04, 0.000903168,0.00029152,0.001194688,0.0035144073216,0.01361370415104,0.003787524145152,6.46102454259924e-05,0.000123404083200669,537279,34816,0.0211036499464187
conv05_part_1_o, 0.00040572,5.4734e-05,0.000460454,0.001578737664,0.0061155311616,0.001459779158016,5.1138419306071e-05,7.74993920002318e-05,378415,0,0.0092826857949223
Total,0.002705976,0.000785676,0.003491652,0.0105294938112,0.04078793392128,0.011069598302208,0.000297398644080651,0.000627256729601925,2425337,339968,0.0633116814083706
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_1_node_1, 77.4984448622028,22.5015551377972,100,81.0552280257324,17.4842905068455,1.4604814674221,100,1,1,1,0.0633116814083706
