lstm_langmod_16_1_rram_mem_64_node_26
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_2_o, 0.00049152,0.000151144,0.000642664,0.001912602624,0.0074088185856,0.002037440249856,0.000239471844003436,0.000409170534400357,1959743,20352,0.0120075038378598
proj_1_part_2_i, 5.8368e-05,5.788e-06,6.4156e-05,0.0002271215616,0.00087979720704,0.000203394023424,4.29816448144006e-05,7.19845376000315e-05,351487,0,0.00142527897447843
Total,0.000549888,0.000156932,0.00070682,0.0021397241856,0.00828861579264,0.00224083427328,0.000282453488817837,0.000481155072000388,2311230,20352,0.0134327828123382
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_64_node_26, 77.797459041906,22.202540958094,100,77.6335039725454,16.6818320863623,5.68466394109222,100,1,1,1,0.0134327828123382
lstm_langmod_16_1_rram_mem_64_node_26
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_2_o, 0.00049152,0.000151144,0.000642664,0.001912602624,0.0074088185856,0.002037440249856,0.000239471844003436,0.000409170534400357,1959743,20352,0.0120075038378598
proj_1_part_2_i, 5.8368e-05,5.788e-06,6.4156e-05,0.0002271215616,0.00087979720704,0.000203394023424,4.29816448144006e-05,7.19845376000315e-05,351487,0,0.00142527897447843
Total,0.000549888,0.000156932,0.00070682,0.0021397241856,0.00828861579264,0.00224083427328,0.000282453488817837,0.000481155072000388,2311230,20352,0.0134327828123382
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_64_node_26, 77.797459041906,22.202540958094,100,77.6335039725454,16.6818320863623,5.68466394109222,100,1,1,1,0.0134327828123382
