resnet50_16_1_rram_mem_2_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_3_b_part_2_o, 5.76e-06,4.16e-06,9.92e-06,2.2413312e-05,8.68220928e-05,3.144941568e-05,5.7081676828989e-06,8.04188160000634e-06,39267,0,0.000154434869762905
conv4_3_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_4_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_4_b_part_1_o, 6.336e-05,5.3778e-05,0.000117138,0.000246546432,0.0009550430208,0.000371363069952,6.48218035551896e-05,0.000108135014400077,528003,0,0.00174590934070727
Total,0.000134656,6.7146e-05,0.000201802,0.0005239734272,0.00202970759168,0.000639773687808,0.000139247134775373,0.000229973196800121,1122916,0,0.00356267503826349
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_5, 66.7267916076154,33.2732083923846,100,71.6787523827799,17.9576773333735,10.3635702838466,100,1,1,1,0.00356267503826349
resnet50_16_1_rram_mem_2_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_3_b_part_2_o, 5.76e-06,4.16e-06,9.92e-06,2.2413312e-05,8.68220928e-05,3.144941568e-05,5.7081676828989e-06,8.04188160000634e-06,39267,0,0.000154434869762905
conv4_3_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_4_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_4_b_part_1_o, 6.336e-05,5.3778e-05,0.000117138,0.000246546432,0.0009550430208,0.000371363069952,6.48218035551896e-05,0.000108135014400077,528003,0,0.00174590934070727
Total,0.000134656,6.7146e-05,0.000201802,0.0005239734272,0.00202970759168,0.000639773687808,0.000139247134775373,0.000229973196800121,1122916,0,0.00356267503826349
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_5, 66.7267916076154,33.2732083923846,100,71.6787523827799,17.9576773333735,10.3635702838466,100,1,1,1,0.00356267503826349
