resnet50_16_1_rram_mem_32_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_a_part_2_i, 1.4976e-05,7.831e-06,2.2807e-05,5.82746112e-05,0.00022573744128,7.2305123328e-05,5.8518950406308e-05,9.85286656000138e-05,481097,0,0.000513364791814322
conv5_3_b, 7.416e-05,0.0002046,0.00027876,0.000288571392,0.0011178344448,0.00088375394304,0.000288789731939518,0.000487128268800218,2376351,1176,0.00306607778057974
conv5_3_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
fc1, 1.024e-06,2.079e-06,3.103e-06,3.9845888e-06,1.543503872e-05,9.837453312e-06,1.56629632010669e-05,2.66467328000023e-05,130111,0,7.15667768330692e-05
Total,0.000122928,0.000482579,0.000605507,0.0004783374336,0.00185292816384,0.001919641264128,0.000869366866144024,0.00147533312000049,7189810,7448,0.00659560684771251
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_32_node_2, 20.3016645554882,79.6983354445118,100,35.3457331715963,29.1048467328487,35.549420095555,100,1,1,1,0.00659560684771251
resnet50_16_1_rram_mem_32_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_a_part_2_i, 1.4976e-05,7.831e-06,2.2807e-05,5.82746112e-05,0.00022573744128,7.2305123328e-05,5.8518950406308e-05,9.85286656000138e-05,481097,0,0.000513364791814322
conv5_3_b, 7.416e-05,0.0002046,0.00027876,0.000288571392,0.0011178344448,0.00088375394304,0.000288789731939518,0.000487128268800218,2376351,1176,0.00306607778057974
conv5_3_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
fc1, 1.024e-06,2.079e-06,3.103e-06,3.9845888e-06,1.543503872e-05,9.837453312e-06,1.56629632010669e-05,2.66467328000023e-05,130111,0,7.15667768330692e-05
Total,0.000122928,0.000482579,0.000605507,0.0004783374336,0.00185292816384,0.001919641264128,0.000869366866144024,0.00147533312000049,7189810,7448,0.00659560684771251
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_32_node_2, 20.3016645554882,79.6983354445118,100,35.3457331715963,29.1048467328487,35.549420095555,100,1,1,1,0.00659560684771251
