resnet50_16_1_rram_mem_4_node_11
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_i, 8.72e-07,1.823e-06,2.695e-06,3.3931264e-06,1.314390016e-05,8.54396928e-06,1.33786060809302e-05,2.2670540800002e-05,110696,0,6.11301427209322e-05
Total,8.72e-07,1.823e-06,2.695e-06,3.3931264e-06,1.314390016e-05,8.54396928e-06,1.33786060809302e-05,2.2670540800002e-05,110696,0,6.11301427209322e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_11, 32.3562152133581,67.6437847866419,100,27.0521641598219,13.9766879311969,58.9711479089812,100,1,1,1,6.11301427209322e-05
resnet50_16_1_rram_mem_4_node_11
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_i, 8.72e-07,1.823e-06,2.695e-06,3.3931264e-06,1.314390016e-05,8.54396928e-06,1.33786060809302e-05,2.2670540800002e-05,110696,0,6.11301427209322e-05
Total,8.72e-07,1.823e-06,2.695e-06,3.3931264e-06,1.314390016e-05,8.54396928e-06,1.33786060809302e-05,2.2670540800002e-05,110696,0,6.11301427209322e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_11, 32.3562152133581,67.6437847866419,100,27.0521641598219,13.9766879311969,58.9711479089812,100,1,1,1,6.11301427209322e-05
