resnet50_16_1_rram_mem_0.25_node_18
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_c_part_3_o, 4.096e-06,6.6e-07,4.756e-06,1.59383552e-05,6.174015488e-05,1.5077965824e-05,4.63034624111509e-06,7.56510720000244e-06,36939,0,0.000104951929345118
conv4_2_a_part_1_i, 1.2544e-05,2.045e-06,1.4589e-05,4.88112128e-05,0.00018907922432,4.6251565056e-05,1.34216320034247e-05,2.18494976000075e-05,106687,0,0.000319413131779432
Total,1.664e-05,2.705e-06,1.9345e-05,6.4749568e-05,0.0002508193792,6.132953088e-05,1.80519782445398e-05,2.94146048000099e-05,143626,0,0.00042436506112455
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.25_node_18, 86.0170586714913,13.9829413285087,100,74.3626127852645,14.4520688667157,11.1853183480198,100,1,1,1,0.00042436506112455
resnet50_16_1_rram_mem_0.25_node_18
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_c_part_3_o, 4.096e-06,6.6e-07,4.756e-06,1.59383552e-05,6.174015488e-05,1.5077965824e-05,4.63034624111509e-06,7.56510720000244e-06,36939,0,0.000104951929345118
conv4_2_a_part_1_i, 1.2544e-05,2.045e-06,1.4589e-05,4.88112128e-05,0.00018907922432,4.6251565056e-05,1.34216320034247e-05,2.18494976000075e-05,106687,0,0.000319413131779432
Total,1.664e-05,2.705e-06,1.9345e-05,6.4749568e-05,0.0002508193792,6.132953088e-05,1.80519782445398e-05,2.94146048000099e-05,143626,0,0.00042436506112455
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.25_node_18, 86.0170586714913,13.9829413285087,100,74.3626127852645,14.4520688667157,11.1853183480198,100,1,1,1,0.00042436506112455
