vgg_net_16_1_rram_mem_0.5_node_467
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_411_o, 3.136e-06,1.133e-06,4.269e-06,1.22028032e-05,4.726980608e-05,1.3534027776e-05,3.94562560111221e-06,6.74467840000243e-06,32933,0,8.36969410571146e-05
fc2_part_1_o, 5.12e-07,1.157e-06,1.669e-06,1.9922944e-06,7.71751936e-06,5.291237376e-06,1.52553728058184e-06,2.57208320000127e-06,12559,0,1.90986716165831e-05
Total,3.648e-06,2.29e-06,5.938e-06,1.41950976e-05,5.498732544e-05,1.8825265152e-05,5.47116288169405e-06,9.3167616000037e-06,45492,0,0.000102795612673698
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.5_node_467, 61.4348265409229,38.5651734590771,100,67.3009491753354,18.3132963191306,14.385754505534,100,1,1,1,0.000102795612673698
vgg_net_16_1_rram_mem_0.5_node_467
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_411_o, 3.136e-06,1.133e-06,4.269e-06,1.22028032e-05,4.726980608e-05,1.3534027776e-05,3.94562560111221e-06,6.74467840000243e-06,32933,0,8.36969410571146e-05
fc2_part_1_o, 5.12e-07,1.157e-06,1.669e-06,1.9922944e-06,7.71751936e-06,5.291237376e-06,1.52553728058184e-06,2.57208320000127e-06,12559,0,1.90986716165831e-05
Total,3.648e-06,2.29e-06,5.938e-06,1.41950976e-05,5.498732544e-05,1.8825265152e-05,5.47116288169405e-06,9.3167616000037e-06,45492,0,0.000102795612673698
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.5_node_467, 61.4348265409229,38.5651734590771,100,67.3009491753354,18.3132963191306,14.385754505534,100,1,1,1,0.000102795612673698
