resnet50_16_1_rram_mem_2_node_19
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_b_part_3_o, 2.433375e-05,5.7889125e-05,8.2222875e-05,9.4687488e-05,0.0003667894272,0.000260671509504,9.61521177888474e-05,0.000158990745600063,776322,0,0.00097729128809291
conv5_3_c_part_1_o, 9.216e-06,7.5669e-05,8.4885e-05,3.58612992e-05,0.00013891534848,0.00026911125504,0.000139391705633056,0.000237501568000072,1156430,1731,0.000820781176353128
Total,3.354975e-05,0.000133558125,0.000167107875,0.0001305487872,0.00050570477568,0.000529782764544,0.000235543823421903,0.000396492313600135,1932752,1731,0.00179807246444604
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_19, 20.0767019507608,79.9232980492392,100,35.3853126312137,29.4639273455099,35.1507600232764,100,1,1,1,0.00179807246444604
resnet50_16_1_rram_mem_2_node_19
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_b_part_3_o, 2.433375e-05,5.7889125e-05,8.2222875e-05,9.4687488e-05,0.0003667894272,0.000260671509504,9.61521177888474e-05,0.000158990745600063,776322,0,0.00097729128809291
conv5_3_c_part_1_o, 9.216e-06,7.5669e-05,8.4885e-05,3.58612992e-05,0.00013891534848,0.00026911125504,0.000139391705633056,0.000237501568000072,1156430,1731,0.000820781176353128
Total,3.354975e-05,0.000133558125,0.000167107875,0.0001305487872,0.00050570477568,0.000529782764544,0.000235543823421903,0.000396492313600135,1932752,1731,0.00179807246444604
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_19, 20.0767019507608,79.9232980492392,100,35.3853126312137,29.4639273455099,35.1507600232764,100,1,1,1,0.00179807246444604
