resnet50_16_1_rram_mem_6_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_c_part_2_o, 1.536e-05,0.000124729,0.000140089,5.9768832e-05,0.0002315255808,0.000444124717056,0.000232316930614523,0.000395885107200119,1927629,2882,0.00136362116767064
conv5_3_a, 3.2768e-05,6.8253e-05,0.000101021,0.0001275068416,0.00049392123904,0.000320267280384,0.000127282895394851,0.000216955904000076,1056415,1568,0.00128593416041893
conv5_3_b_part_1_o, 5.0985e-05,0.0001121275,0.0001631125,0.000198392832,0.0007685111808,0.0005171162112,0.000198859860536669,0.000333904204800124,1629381,539,0.00201678428933679
Total,9.9113e-05,0.0003051095,0.0004042225,0.0003856685056,0.00149395800064,0.00128150820864,0.000558459686546043,0.000946745216000319,4613425,4989,0.00466633961742636
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_6_node_6, 24.5194169052935,75.4805830947065,100,40.2805337875659,27.4628148335846,32.2566513788495,100,1,1,1,0.00466633961742636
resnet50_16_1_rram_mem_6_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_c_part_2_o, 1.536e-05,0.000124729,0.000140089,5.9768832e-05,0.0002315255808,0.000444124717056,0.000232316930614523,0.000395885107200119,1927629,2882,0.00136362116767064
conv5_3_a, 3.2768e-05,6.8253e-05,0.000101021,0.0001275068416,0.00049392123904,0.000320267280384,0.000127282895394851,0.000216955904000076,1056415,1568,0.00128593416041893
conv5_3_b_part_1_o, 5.0985e-05,0.0001121275,0.0001631125,0.000198392832,0.0007685111808,0.0005171162112,0.000198859860536669,0.000333904204800124,1629381,539,0.00201678428933679
Total,9.9113e-05,0.0003051095,0.0004042225,0.0003856685056,0.00149395800064,0.00128150820864,0.000558459686546043,0.000946745216000319,4613425,4989,0.00466633961742636
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_6_node_6, 24.5194169052935,75.4805830947065,100,40.2805337875659,27.4628148335846,32.2566513788495,100,1,1,1,0.00466633961742636
