resnet50_16_1_rram_mem_1_node_14
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_6_a_part_2_i, 1.9712e-05,2.869e-06,2.2581e-05,7.67033344e-05,0.00029712449536,7.1588634624e-05,2.06834508852399e-05,3.42644736000114e-05,167307,0,0.000500364388869251
conv4_6_b_part_1_o, 4.608e-05,1.1016e-05,5.7096e-05,0.000179306496,0.0006945767424,0.000181011677184,4.80128025740235e-05,7.96727296000307e-05,389027,0,0.00118258044775805
Total,6.5792e-05,1.3885e-05,7.9677e-05,0.0002560098304,0.00099170123776,0.000252600311808,6.86962534592634e-05,0.000113937203200042,556334,0,0.00168294483662731
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_14, 82.5733900623768,17.4266099376232,100,74.1385600410092,15.0094231439114,10.8520168150794,100,1,1,1,0.00168294483662731
resnet50_16_1_rram_mem_1_node_14
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_6_a_part_2_i, 1.9712e-05,2.869e-06,2.2581e-05,7.67033344e-05,0.00029712449536,7.1588634624e-05,2.06834508852399e-05,3.42644736000114e-05,167307,0,0.000500364388869251
conv4_6_b_part_1_o, 4.608e-05,1.1016e-05,5.7096e-05,0.000179306496,0.0006945767424,0.000181011677184,4.80128025740235e-05,7.96727296000307e-05,389027,0,0.00118258044775805
Total,6.5792e-05,1.3885e-05,7.9677e-05,0.0002560098304,0.00099170123776,0.000252600311808,6.86962534592634e-05,0.000113937203200042,556334,0,0.00168294483662731
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_14, 82.5733900623768,17.4266099376232,100,74.1385600410092,15.0094231439114,10.8520168150794,100,1,1,1,0.00168294483662731
