alex_net_16_1_rram_mem_0.25_node_24
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_part_2_i, 1.728e-05,3.186e-06,2.0466e-05,6.7239936e-05,0.0002604662784,6.4883441664e-05,1.68812262448697e-05,2.76666368000106e-05,135091,0,0.00043713751910888
Total,1.728e-05,3.186e-06,2.0466e-05,6.7239936e-05,0.0002604662784,6.4883441664e-05,1.68812262448697e-05,2.76666368000106e-05,135091,0,0.00043713751910888
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_0.25_node_24, 84.4327176781003,15.5672823218997,100,74.9663893110892,14.8427986223345,10.1908120665764,100,1,1,1,0.00043713751910888
alex_net_16_1_rram_mem_0.25_node_24
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_part_2_i, 1.728e-05,3.186e-06,2.0466e-05,6.7239936e-05,0.0002604662784,6.4883441664e-05,1.68812262448697e-05,2.76666368000106e-05,135091,0,0.00043713751910888
Total,1.728e-05,3.186e-06,2.0466e-05,6.7239936e-05,0.0002604662784,6.4883441664e-05,1.68812262448697e-05,2.76666368000106e-05,135091,0,0.00043713751910888
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_0.25_node_24, 84.4327176781003,15.5672823218997,100,74.9663893110892,14.8427986223345,10.1908120665764,100,1,1,1,0.00043713751910888
