resnet50_16_1_rram_mem_4_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_c_part_2_o, 1.9456e-05,2.708e-06,2.2164e-05,7.57071872e-05,0.00029326573568,7.0266617856e-05,1.99791641651208e-05,3.25613568000112e-05,158991,0,0.000491780061701132
conv4_2_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_2_b, 7.488e-05,5.5512e-05,0.000130392,0.000291373056,0.0011286872064,0.000413382279168,7.51853798782754e-05,0.000125684736000084,613695,0,0.00203431265744636
conv4_2_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_3_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_3_b_part_1_o, 7.488e-05,5.522e-05,0.0001301,0.000291373056,0.0011286872064,0.0004124565504,7.29443763581552e-05,0.000121890201600083,595167,0,0.00202735139075824
Total,0.00026752,0.000127156,0.000394676,0.001040973824,0.0040324038656,0.001251242901504,0.000270622202987439,0.000450830745600235,2201322,0,0.00704607353969167
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_2, 67.7821808268048,32.2178191731952,100,72.0029057463116,17.7580164960747,10.2390777576137,100,1,1,1,0.00704607353969167
resnet50_16_1_rram_mem_4_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_c_part_2_o, 1.9456e-05,2.708e-06,2.2164e-05,7.57071872e-05,0.00029326573568,7.0266617856e-05,1.99791641651208e-05,3.25613568000112e-05,158991,0,0.000491780061701132
conv4_2_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_2_b, 7.488e-05,5.5512e-05,0.000130392,0.000291373056,0.0011286872064,0.000413382279168,7.51853798782754e-05,0.000125684736000084,613695,0,0.00203431265744636
conv4_2_c, 3.2768e-05,4.7e-06,3.7468e-05,0.0001275068416,0.00049392123904,0.000118784950272,3.49210444886819e-05,5.6898150400019e-05,277823,0,0.000832032225800701
conv4_3_a, 3.2768e-05,4.508e-06,3.7276e-05,0.0001275068416,0.00049392123904,0.000118176251904,3.37961190486028e-05,5.68981504000188e-05,277823,0,0.000830298601992622
conv4_3_b_part_1_o, 7.488e-05,5.522e-05,0.0001301,0.000291373056,0.0011286872064,0.0004124565504,7.29443763581552e-05,0.000121890201600083,595167,0,0.00202735139075824
Total,0.00026752,0.000127156,0.000394676,0.001040973824,0.0040324038656,0.001251242901504,0.000270622202987439,0.000450830745600235,2201322,0,0.00704607353969167
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_2, 67.7821808268048,32.2178191731952,100,72.0029057463116,17.7580164960747,10.2390777576137,100,1,1,1,0.00704607353969167
