resnet50_16_1_rram_mem_4_node_8
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_b_part_2_o, 1.506375e-05,5.3180125e-05,6.8243875e-05,5.8616064e-05,0.0002270601216,0.000216353829888,6.22847923449998e-05,0.000101383782400055,495038,0,0.000665698590233055
conv5_2_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
conv5_3_a_part_1_i, 1.7792e-05,9.378e-06,2.717e-05,6.92322304e-05,0.00026818379776,8.613715968e-05,6.95232435275248e-05,0.000117620121600016,574317,0,0.000610696552967541
Total,6.562375e-05,0.000330627125,0.000396250875,0.000255355136,0.0009891651584,0.001256235734016,0.000638203256469656,0.00108203335680033,5271606,6272,0.00422099264168598
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_8, 16.5611621677807,83.4388378322193,100,29.4840669019244,29.761618667836,40.7543144302396,100,1,1,1,0.00422099264168598
resnet50_16_1_rram_mem_4_node_8
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_b_part_2_o, 1.506375e-05,5.3180125e-05,6.8243875e-05,5.8616064e-05,0.0002270601216,0.000216353829888,6.22847923449998e-05,0.000101383782400055,495038,0,0.000665698590233055
conv5_2_c, 3.2768e-05,0.000268069,0.000300837,0.0001275068416,0.00049392123904,0.000953744744448,0.000506395220597131,0.000863029452800256,4202251,6272,0.00294459749848539
conv5_3_a_part_1_i, 1.7792e-05,9.378e-06,2.717e-05,6.92322304e-05,0.00026818379776,8.613715968e-05,6.95232435275248e-05,0.000117620121600016,574317,0,0.000610696552967541
Total,6.562375e-05,0.000330627125,0.000396250875,0.000255355136,0.0009891651584,0.001256235734016,0.000638203256469656,0.00108203335680033,5271606,6272,0.00422099264168598
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_4_node_8, 16.5611621677807,83.4388378322193,100,29.4840669019244,29.761618667836,40.7543144302396,100,1,1,1,0.00422099264168598
