resnet50_16_1_rram_mem_2_node_21
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_i, 5.28e-07,1.119e-06,1.647e-06,2.0545536e-06,7.95869184e-06,5.221490688e-06,8.05500160056949e-06,1.36452096000012e-05,66627,0,3.69349473285707e-05
Total,5.28e-07,1.119e-06,1.647e-06,2.0545536e-06,7.95869184e-06,5.221490688e-06,8.05500160056949e-06,1.36452096000012e-05,66627,0,3.69349473285707e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_21, 32.0582877959927,67.9417122040073,100,27.110490644329,14.1369923762175,58.7525169794535,100,1,1,1,3.69349473285707e-05
resnet50_16_1_rram_mem_2_node_21
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_i, 5.28e-07,1.119e-06,1.647e-06,2.0545536e-06,7.95869184e-06,5.221490688e-06,8.05500160056949e-06,1.36452096000012e-05,66627,0,3.69349473285707e-05
Total,5.28e-07,1.119e-06,1.647e-06,2.0545536e-06,7.95869184e-06,5.221490688e-06,8.05500160056949e-06,1.36452096000012e-05,66627,0,3.69349473285707e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_21, 32.0582877959927,67.9417122040073,100,27.110490644329,14.1369923762175,58.7525169794535,100,1,1,1,3.69349473285707e-05
