resnet50_16_1_rram_mem_2_node_15
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_b_part_3_o, 1.62225e-05,5.343475e-05,6.965725e-05,6.3124992e-05,0.0002445262848,0.000220834658304,6.39516288253432e-05,0.000104218009600055,508877,0,0.000696655573529398
conv5_2_c_part_1_o, 1.7408e-05,0.00014371,0.000161118,6.77380096e-05,0.00026239565824,0.000510793039872,0.00026840021254276,0.000457386905600137,2227087,3332,0.0015667138258549
Total,3.36305e-05,0.00019714475,0.00023077525,0.0001308630016,0.00050692194304,0.000731627698176,0.000332351841368103,0.000561604915200192,2735964,3332,0.0022633693993843
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_15, 14.5728365585131,85.4271634414869,100,28.1785617855175,32.3247145770825,39.4967236374,100,1,1,1,0.0022633693993843
resnet50_16_1_rram_mem_2_node_15
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_b_part_3_o, 1.62225e-05,5.343475e-05,6.965725e-05,6.3124992e-05,0.0002445262848,0.000220834658304,6.39516288253432e-05,0.000104218009600055,508877,0,0.000696655573529398
conv5_2_c_part_1_o, 1.7408e-05,0.00014371,0.000161118,6.77380096e-05,0.00026239565824,0.000510793039872,0.00026840021254276,0.000457386905600137,2227087,3332,0.0015667138258549
Total,3.36305e-05,0.00019714475,0.00023077525,0.0001308630016,0.00050692194304,0.000731627698176,0.000332351841368103,0.000561604915200192,2735964,3332,0.0022633693993843
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_2_node_15, 14.5728365585131,85.4271634414869,100,28.1785617855175,32.3247145770825,39.4967236374,100,1,1,1,0.0022633693993843
