vgg_net_16_1_rram_mem_256_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc2_part_2_o, 5.12e-07,1.037e-06,1.549e-06,1.9922944e-06,7.71751936e-06,4.910800896e-06,7.38508800532426e-07,1.25992960000116e-06,6152,0,1.66190530565336e-05
fc3, 2.048e-06,4.127e-06,6.175e-06,7.9691776e-06,3.087007744e-05,1.95766272e-05,3.13182028821211e-05,5.32805632000046e-05,260159,0,0.000143014648322126
Total,2.56e-06,5.164e-06,7.724e-06,9.961472e-06,3.85875968e-05,2.4487428096e-05,3.20567116826535e-05,5.45404928000058e-05,266311,0,0.000159633701378659
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_256_node_2, 33.1434489901605,66.8565510098395,100,30.412794028273,15.3397608929173,54.2474450788097,100,1,1,1,0.000159633701378659
vgg_net_16_1_rram_mem_256_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc2_part_2_o, 5.12e-07,1.037e-06,1.549e-06,1.9922944e-06,7.71751936e-06,4.910800896e-06,7.38508800532426e-07,1.25992960000116e-06,6152,0,1.66190530565336e-05
fc3, 2.048e-06,4.127e-06,6.175e-06,7.9691776e-06,3.087007744e-05,1.95766272e-05,3.13182028821211e-05,5.32805632000046e-05,260159,0,0.000143014648322126
Total,2.56e-06,5.164e-06,7.724e-06,9.961472e-06,3.85875968e-05,2.4487428096e-05,3.20567116826535e-05,5.45404928000058e-05,266311,0,0.000159633701378659
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_256_node_2, 33.1434489901605,66.8565510098395,100,30.412794028273,15.3397608929173,54.2474450788097,100,1,1,1,0.000159633701378659
