vgg_net_16_1_rram_mem_0.5_node_30
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv10_part_10_o, 4.6132734375e-05,1.76346328125e-05,6.37673671875e-05,0.000179511696,0.0006953716224,0.000202161939264,2.80083072167597e-05,4.32011264000366e-05,210943,0,0.0011482546912808
conv11_part_1_o, 1.854e-05,1.0118e-05,2.8658e-05,7.2142848e-05,0.0002794586112,9.0854572032e-05,2.36529075279835e-05,3.68809984000175e-05,180083,0,0.000502989937160001
Total,6.4672734375e-05,2.77526328125e-05,9.24253671875e-05,0.000251654544,0.0009748302336,0.000293016511296,5.16612147447432e-05,8.00821248000541e-05,391026,0,0.0016512446284408
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.5_node_30, 69.9729266358237,30.0270733641763,100,74.2763825828835,17.7451908850528,7.9784265320637,100,1,1,1,0.0016512446284408
vgg_net_16_1_rram_mem_0.5_node_30
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv10_part_10_o, 4.6132734375e-05,1.76346328125e-05,6.37673671875e-05,0.000179511696,0.0006953716224,0.000202161939264,2.80083072167597e-05,4.32011264000366e-05,210943,0,0.0011482546912808
conv11_part_1_o, 1.854e-05,1.0118e-05,2.8658e-05,7.2142848e-05,0.0002794586112,9.0854572032e-05,2.36529075279835e-05,3.68809984000175e-05,180083,0,0.000502989937160001
Total,6.4672734375e-05,2.77526328125e-05,9.24253671875e-05,0.000251654544,0.0009748302336,0.000293016511296,5.16612147447432e-05,8.00821248000541e-05,391026,0,0.0016512446284408
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.5_node_30, 69.9729266358237,30.0270733641763,100,74.2763825828835,17.7451908850528,7.9784265320637,100,1,1,1,0.0016512446284408
