vgg_net_16_1_rram_mem_0.25_node_9
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv06_part_5_o, 0.0001764,6.9607e-05,0.000246007,0.00068640768,0.002658926592,0.000779916976128,3.21047987849811e-05,5.2107468800142e-05,254431,0,0.00420946351571312
conv07_part_1_o, 3.528e-05,1.3802e-05,4.9082e-05,0.000137281536,0.0005317853184,0.000155604860928,2.04264473729471e-05,3.36754688000283e-05,164431,0,0.000878773631500975
Total,0.00021168,8.3409e-05,0.000295089,0.000823689216,0.0031907119104,0.000935521837056,5.25312461579282e-05,8.57829376001703e-05,418862,0,0.0050882371472141
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_9, 71.7342903327471,28.2657096672529,100,78.8957159474762,18.385971604492,2.71831244803179,100,1,1,1,0.0050882371472141
vgg_net_16_1_rram_mem_0.25_node_9
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv06_part_5_o, 0.0001764,6.9607e-05,0.000246007,0.00068640768,0.002658926592,0.000779916976128,3.21047987849811e-05,5.2107468800142e-05,254431,0,0.00420946351571312
conv07_part_1_o, 3.528e-05,1.3802e-05,4.9082e-05,0.000137281536,0.0005317853184,0.000155604860928,2.04264473729471e-05,3.36754688000283e-05,164431,0,0.000878773631500975
Total,0.00021168,8.3409e-05,0.000295089,0.000823689216,0.0031907119104,0.000935521837056,5.25312461579282e-05,8.57829376001703e-05,418862,0,0.0050882371472141
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_9, 71.7342903327471,28.2657096672529,100,78.8957159474762,18.385971604492,2.71831244803179,100,1,1,1,0.0050882371472141
