vgg_net_16_1_rram_mem_0.25_node_934
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_820_o, 3.136e-06,1.118e-06,4.254e-06,1.22028032e-05,4.726980608e-05,1.3486473216e-05,3.20609280110603e-06,5.45935360000242e-06,26657,0,8.16245288971085e-05
fc2_part_1_o, 5.12e-07,1.093e-06,1.605e-06,1.9922944e-06,7.71751936e-06,5.08833792e-06,1.27387904055549e-06,2.15265280000121e-06,10511,0,1.82246835205567e-05
Total,3.648e-06,2.211e-06,5.859e-06,1.41950976e-05,5.498732544e-05,1.8574811136e-05,4.47997184166152e-06,7.61200640000363e-06,37168,0,9.98492124176652e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_934, 62.26318484383,37.73681515617,100,69.2868990799975,18.6028619417671,12.1102389782354,100,1,1,1,9.98492124176652e-05
vgg_net_16_1_rram_mem_0.25_node_934
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_820_o, 3.136e-06,1.118e-06,4.254e-06,1.22028032e-05,4.726980608e-05,1.3486473216e-05,3.20609280110603e-06,5.45935360000242e-06,26657,0,8.16245288971085e-05
fc2_part_1_o, 5.12e-07,1.093e-06,1.605e-06,1.9922944e-06,7.71751936e-06,5.08833792e-06,1.27387904055549e-06,2.15265280000121e-06,10511,0,1.82246835205567e-05
Total,3.648e-06,2.211e-06,5.859e-06,1.41950976e-05,5.498732544e-05,1.8574811136e-05,4.47997184166152e-06,7.61200640000363e-06,37168,0,9.98492124176652e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_0.25_node_934, 62.26318484383,37.73681515617,100,69.2868990799975,18.6028619417671,12.1102389782354,100,1,1,1,9.98492124176652e-05
