resnet50_16_1_rram_mem_1_node_16
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_a_part_2_i, 1.5232e-05,5.3462e-05,6.8694e-05,5.92707584e-05,0.00022959620096,0.000217780862976,6.27929677051505e-05,0.000102941491200055,502644,0,0.000672382281241205
conv5_1_b_part_1_o, 1.15875e-06,5.797625e-06,6.956375e-06,4.508928e-06,1.74661632e-05,2.2053823488e-05,8.9888486426259e-06,1.07266048000057e-05,52376,0,6.37443681306316e-05
Total,1.639075e-05,5.9259625e-05,7.5650375e-05,6.37796864e-05,0.00024706236416,0.000239834686464,7.17818163477764e-05,0.000113668096000061,555020,0,0.000736126649371837
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_16, 21.6664491088114,78.3335508911886,100,42.2267079754893,32.5806281661803,25.1926638583304,100,1,1,1,0.000736126649371837
resnet50_16_1_rram_mem_1_node_16
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_1_a_part_2_i, 1.5232e-05,5.3462e-05,6.8694e-05,5.92707584e-05,0.00022959620096,0.000217780862976,6.27929677051505e-05,0.000102941491200055,502644,0,0.000672382281241205
conv5_1_b_part_1_o, 1.15875e-06,5.797625e-06,6.956375e-06,4.508928e-06,1.74661632e-05,2.2053823488e-05,8.9888486426259e-06,1.07266048000057e-05,52376,0,6.37443681306316e-05
Total,1.639075e-05,5.9259625e-05,7.5650375e-05,6.37796864e-05,0.00024706236416,0.000239834686464,7.17818163477764e-05,0.000113668096000061,555020,0,0.000736126649371837
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_16, 21.6664491088114,78.3335508911886,100,42.2267079754893,32.5806281661803,25.1926638583304,100,1,1,1,0.000736126649371837
