lstm_langmod_16_1_rram_mem_512_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1, 0.001048576,0.000308696,0.001357272,0.0040802189312,0.01580547964928,0.004302964850688,0.000528317012823003,0.000907856896000749,4325375,57344,0.0256248373399917
embed1_part_4_i, 4.48e-07,9.48e-07,1.396e-06,1.7432576e-06,6.75282944e-06,4.425744384e-06,3.8988697604826e-06,2.98229760000106e-06,14562,0,1.98029987844837e-05
proj_1, 0.000131072,5.2376e-05,0.000183448,0.0005100273664,0.00197568495616,0.000581585928192,9.51188096485533e-05,0.000161480499200106,788479,0,0.00332389755960066
Total,0.001180096,0.00036202,0.001542116,0.0045919895552,0.01778791743488,0.004888976523264,0.000627334692232039,0.00107231969280086,5128416,57344,0.0289685378983769
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_512_node_4, 76.5244637887163,23.4755362112837,100,77.2559080081634,16.8768494302846,5.86724256155202,100,1,1,1,0.0289685378983769
lstm_langmod_16_1_rram_mem_512_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1, 0.001048576,0.000308696,0.001357272,0.0040802189312,0.01580547964928,0.004302964850688,0.000528317012823003,0.000907856896000749,4325375,57344,0.0256248373399917
embed1_part_4_i, 4.48e-07,9.48e-07,1.396e-06,1.7432576e-06,6.75282944e-06,4.425744384e-06,3.8988697604826e-06,2.98229760000106e-06,14562,0,1.98029987844837e-05
proj_1, 0.000131072,5.2376e-05,0.000183448,0.0005100273664,0.00197568495616,0.000581585928192,9.51188096485533e-05,0.000161480499200106,788479,0,0.00332389755960066
Total,0.001180096,0.00036202,0.001542116,0.0045919895552,0.01778791743488,0.004888976523264,0.000627334692232039,0.00107231969280086,5128416,57344,0.0289685378983769
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_512_node_4, 76.5244637887163,23.4755362112837,100,77.2559080081634,16.8768494302846,5.86724256155202,100,1,1,1,0.0289685378983769
