resnet50_16_1_rram_mem_8_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_i, 8.72e-07,1.823e-06,2.695e-06,3.3931264e-06,1.314390016e-05,8.54396928e-06,1.33564083209302e-05,2.2644531200002e-05,110569,0,6.10819353609322e-05
Total,8.72e-07,1.823e-06,2.695e-06,3.3931264e-06,1.314390016e-05,8.54396928e-06,1.33564083209302e-05,2.2644531200002e-05,110569,0,6.10819353609322e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_8_node_6, 32.3562152133581,67.6437847866419,100,27.0735143906017,13.9877186757653,58.938766933633,100,1,1,1,6.10819353609322e-05
resnet50_16_1_rram_mem_8_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
fc1_part_2_i, 8.72e-07,1.823e-06,2.695e-06,3.3931264e-06,1.314390016e-05,8.54396928e-06,1.33564083209302e-05,2.2644531200002e-05,110569,0,6.10819353609322e-05
Total,8.72e-07,1.823e-06,2.695e-06,3.3931264e-06,1.314390016e-05,8.54396928e-06,1.33564083209302e-05,2.2644531200002e-05,110569,0,6.10819353609322e-05
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_8_node_6, 32.3562152133581,67.6437847866419,100,27.0735143906017,13.9877186757653,58.938766933633,100,1,1,1,6.10819353609322e-05
