resnet50_16_1_rram_mem_0.5_node_9
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_c_part_2_o, 1.9456e-05,2.806e-06,2.2262e-05,7.57071872e-05,0.00029326573568,7.0577307648e-05,2.07232844851612e-05,3.37713152000113e-05,164899,0,0.000494044830213173
conv4_2_a_part_1_i, 1.3568e-05,2.054e-06,1.5622e-05,5.27958016e-05,0.00020451426304,4.9526489088e-05,1.45664230436393e-05,2.3771340800008e-05,116071,0,0.000345174317571647
Total,3.3024e-05,4.86e-06,3.7884e-05,0.0001285029888,0.00049777999872,0.000120103796736,3.52897075288005e-05,5.75426560000193e-05,280970,0,0.00083921914778482
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.5_node_9, 87.1713652201457,12.8286347798543,100,74.62687060622,14.3113746931326,11.0617547006473,100,1,1,1,0.00083921914778482
resnet50_16_1_rram_mem_0.5_node_9
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_1_c_part_2_o, 1.9456e-05,2.806e-06,2.2262e-05,7.57071872e-05,0.00029326573568,7.0577307648e-05,2.07232844851612e-05,3.37713152000113e-05,164899,0,0.000494044830213173
conv4_2_a_part_1_i, 1.3568e-05,2.054e-06,1.5622e-05,5.27958016e-05,0.00020451426304,4.9526489088e-05,1.45664230436393e-05,2.3771340800008e-05,116071,0,0.000345174317571647
Total,3.3024e-05,4.86e-06,3.7884e-05,0.0001285029888,0.00049777999872,0.000120103796736,3.52897075288005e-05,5.75426560000193e-05,280970,0,0.00083921914778482
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_0.5_node_9, 87.1713652201457,12.8286347798543,100,74.62687060622,14.3113746931326,11.0617547006473,100,1,1,1,0.00083921914778482
