lstm_langmod_16_1_rram_mem_16_node_98
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_2_o, 0.000131072,8.604e-06,0.000139676,0.0005100273664,0.00197568495616,0.000442815381504,6.57477862705291e-05,0.000110332928000067,538735,0,0.0031046084183346
proj_1_part_2_i, 1.4592e-05,1.564e-06,1.6156e-05,5.67803904e-05,0.00021994930176,5.1219431424e-05,1.14947097636483e-05,1.8310553600008e-05,89407,0,0.000357754386947656
Total,0.000145664,1.0168e-05,0.000155832,0.0005668077568,0.00219563425792,0.000494034812928,7.72424960341774e-05,0.000128643481600075,628142,0,0.00346236280528225
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_16_node_98, 93.4750243852354,6.52497561476462,100,79.7848801548342,14.2687188117401,5.94640103342574,100,1,1,1,0.00346236280528225
lstm_langmod_16_1_rram_mem_16_node_98
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_2_o, 0.000131072,8.604e-06,0.000139676,0.0005100273664,0.00197568495616,0.000442815381504,6.57477862705291e-05,0.000110332928000067,538735,0,0.0031046084183346
proj_1_part_2_i, 1.4592e-05,1.564e-06,1.6156e-05,5.67803904e-05,0.00021994930176,5.1219431424e-05,1.14947097636483e-05,1.8310553600008e-05,89407,0,0.000357754386947656
Total,0.000145664,1.0168e-05,0.000155832,0.0005668077568,0.00219563425792,0.000494034812928,7.72424960341774e-05,0.000128643481600075,628142,0,0.00346236280528225
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_16_node_98, 93.4750243852354,6.52497561476462,100,79.7848801548342,14.2687188117401,5.94640103342574,100,1,1,1,0.00346236280528225
