vgg_net_16_1_rram_mem_1_node_3
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv06_part_2_o, 0.00015876,2.8693e-05,0.000187453,0.000617766912,0.0023930339328,0.000594282995712,3.08065306045019e-05,5.00594688000973e-05,244431,0,0.0036859498399166
conv07_part_1_o, 0.00065268,0.00012879,0.00078147,0.002539708416,0.0098380283904,0.00247749746688,7.71950414674116e-05,0.00012327628800041,601935,0,0.0150557056027478
Total,0.00081144,0.000157483,0.000968923,0.003157475328,0.0122310623232,0.003071780462592,0.000108001572071914,0.000173335756800507,846366,0,0.0187416554426644
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_1_node_3, 83.7465928665126,16.2534071334874,100,82.1087427323457,16.390123444481,1.50113382317322,100,1,1,1,0.0187416554426644
vgg_net_16_1_rram_mem_1_node_3
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv06_part_2_o, 0.00015876,2.8693e-05,0.000187453,0.000617766912,0.0023930339328,0.000594282995712,3.08065306045019e-05,5.00594688000973e-05,244431,0,0.0036859498399166
conv07_part_1_o, 0.00065268,0.00012879,0.00078147,0.002539708416,0.0098380283904,0.00247749746688,7.71950414674116e-05,0.00012327628800041,601935,0,0.0150557056027478
Total,0.00081144,0.000157483,0.000968923,0.003157475328,0.0122310623232,0.003071780462592,0.000108001572071914,0.000173335756800507,846366,0,0.0187416554426644
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_1_node_3, 83.7465928665126,16.2534071334874,100,82.1087427323457,16.390123444481,1.50113382317322,100,1,1,1,0.0187416554426644
