resnet50_16_1_rram_mem_1_node_38
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_b_part_6_o, 9.27e-06,9.745e-06,1.9015e-05,3.6071424e-05,0.0001397293056,6.028333056e-05,3.73036569659213e-05,5.8889420800013e-05,287546,0,0.000332277137925934
conv5_3_c_part_1_o, 8.192e-06,6.6471e-05,7.4663e-05,3.18767104e-05,0.00012348030976,0.000236704407552,0.000122092044829058,0.000208016614400064,1012858,1519,0.000722170086941122
Total,1.7462e-05,7.6216e-05,9.3678e-05,6.79481344e-05,0.00026320961536,0.000296987738112,0.000159395701794979,0.000266906035200077,1300404,1519,0.00105444722486706
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_38, 18.6404491983176,81.3595508016824,100,31.4058154785084,28.1652538987377,40.4289306227539,100,1,1,1,0.00105444722486706
resnet50_16_1_rram_mem_1_node_38
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_3_b_part_6_o, 9.27e-06,9.745e-06,1.9015e-05,3.6071424e-05,0.0001397293056,6.028333056e-05,3.73036569659213e-05,5.8889420800013e-05,287546,0,0.000332277137925934
conv5_3_c_part_1_o, 8.192e-06,6.6471e-05,7.4663e-05,3.18767104e-05,0.00012348030976,0.000236704407552,0.000122092044829058,0.000208016614400064,1012858,1519,0.000722170086941122
Total,1.7462e-05,7.6216e-05,9.3678e-05,6.79481344e-05,0.00026320961536,0.000296987738112,0.000159395701794979,0.000266906035200077,1300404,1519,0.00105444722486706
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_1_node_38, 18.6404491983176,81.3595508016824,100,31.4058154785084,28.1652538987377,40.4289306227539,100,1,1,1,0.00105444722486706
